owner,proto,tenure_days
0x2a02ef3bc05a00521016ea5cb002f9e6074b7a1c,compound_v2,1119
0x08378daccb47692e28665105818105904fa50f4f,compound_v2,1206
0x9f30d74cb5611cc176165329331284d8e07d3787,compound_v2,1114
0x43c0e834ec5cfee14f1587ad3e19185e0bd79ad3,compound_v2,768
0xc28e21b841487f6a50acbae4d09d7f4d4d012bcc,compound_v2,1105
0xf11613b1a07079024b7881b3784809b393efcce8,compound_v2,1098
0x1fcfd25b25ccead63665cf867f4f7cba3e75de64,compound_v2,1181
0x441f58703a9104e0f1d6382737eccd3a3085d73f,compound_v2,1090
0x35293f45d559487d9e8a26aa8bd06f84a38f3929,compound_v2,1088
0x972b628849d5613ab27bd31aa53d10ac705d1e0a,compound_v2,1177
0xd4eddcef8643be102338e1d967d2516bd8904fef,compound_v2,1089
0x8bc5fd0a6d42938e81ed7fc7c89476c0ec42532d,compound_v2,1097
0x228c1334fc57eb6e02ecc448e749a041124321c1,compound_v2,995
0x5a0fcb45d2ffa6c2e9ec1ac3289d56537792f956,compound_v2,1083
0xaf6ac9e4b68fb3da8fb95fac1e072a2917b4f78f,compound_v2,1083
0x11c25c03cdf154ada934166672c3c94bfc312b77,compound_v2,675
0x753cb2cfb62d4d7c5e12c67e7bfc9b5e134def47,compound_v2,1099
0x82ec51addba4b44266e072d92e221387bc39efc2,compound_v2,551
0x9414d5bb600aea592449be6934c37f8e01e6fcd1,compound_v2,622
0xfb38bf571ee4ede2215843f8a46c32d43ce5249c,compound_v2,906
0x862ba21268506d28cb4db0e829ae1a3d13afa2ed,compound_v2,1280
0x5ca0f29967c8fea3a25b449a11650cf0df433440,compound_v2,910
0xebc33273eb595128dd1e9fd89c6245e5f402f385,compound_v2,847
0xe985a1a1248b995266869258cd965f1de11111ec,compound_v2,904
0x89f805a62d75b53d12c361ac39fce70038885d3e,compound_v2,844
0x832acaf870dcbf231179fdce9411af68ade2f897,compound_v2,1180
0xd0b91074963717c000cc83400eb01a6458fe2098,compound_v2,814
0x4bf152ea9a41df05b2e459822c92b9bdf4ed888f,compound_v2,1091
0xc5d494aa0cbabd7871af0ef122fb410fa25c3379,compound_v2,84
0x742324d541efe8f2be5297441093fb3f828f2c6e,compound_v2,1220
0x447123f481ac734196f39bb6ba7ea9a7f95e586d,compound_v2,1160
0x911afd2d5a80a5cd70434f3a4102bcaede3fbf7a,compound_v2,670
0x545fd1d8546a692a05794311b34d721d87cf4cb4,compound_v2,699
0x4ac7e012c840dfdb73b2fc2f09b73da14d613803,compound_v2,977
0xb4c5355f35e0fc4a3dafc55f64319416e154fb11,compound_v2,1146
0x7f2ef160dea17647a3c9a90fef19a2b6ea00d327,compound_v2,995
0xb975346966e40c054d9e0bd3bf76f13a3337cad2,compound_v2,990
0x4ef8e913e1a182984256eabb5debcf09d2aaddac,compound_v2,976
0x2e53651718b59ae33a09b69cb21ece1cd898bb90,compound_v2,838
0x94ca8f8d7fe3ef79dd11894b6e32d5c6fde4e3ef,compound_v2,830
0xb506efc466092864bcb4ec07847b6d4eba879a66,compound_v2,857
0xf724d71341ab5c81ea2858a05a81792b013820ac,compound_v2,807
0x99072544ac19d6ec28847a152bb8d1d581512c46,compound_v2,775
0x9c0e7b3c150b384d1c0826b5d257dbd93409bab0,compound_v2,775
0xa05845235e9d1743fe55cb52555c991036dd4070,compound_v2,761
0xe0903775f8f5bb87094f8308d4fe6e167d51a38c,compound_v2,751
0xcad25d0433c1012f7772109f91cfc5f62f84327b,compound_v2,747
0x0eac3ae4c8d9f3943c609ecde76aa0d58194e4d8,compound_v2,757
0x7da6edbcb3ff92c03c7d511484ebbc5481c304a7,compound_v2,597
0x5140f8f40cac3bdff72c06f38d7e23a4a41e8243,compound_v2,560
0xca36450f02dbdc019824b94f43eb73117e4c395e,compound_v2,681
0x5f453a50a34dff79ea5942e5c4ecdefd3bb3e3dd,compound_v2,1304
0xffa8b9cdb3b5d97c43191975f2f8111b164ef32a,compound_v2,1234
0xb26ff1c5ecd66c7cd8c9c13d12332a0a06694243,compound_v2,1191
0xdda79b0625babbf4fe19c039734c47d43299242b,compound_v2,1168
0x822da79a2c42e73f620fb7d6c8dc1f141e922b22,compound_v2,654
0xf7e83fd6b9ba1d01ab3122c870053a0e6bbfe771,compound_v2,1267
0x583e93a83a293e27544c01057f7241d7f32b7217,compound_v2,1203
0xa31a77711e9a9487b2bc00dd7047d23702bb1648,compound_v2,1146
0x9e6f15a652856eee9bd3103cde2ab065399c780c,compound_v2,537
0xf43f2416f41b0b58086ff06040115b9522dfbe8c,compound_v2,1299
0xf22a4554b5cae41f4275926b3cacdb913bd94b30,compound_v2,489
0x03506b16589e2d52ba8f946341e981c3d4310a62,compound_v2,477
0x04913bbebdcd9a2205d9851109ea17b43bc11151,compound_v2,481
0xfdcabfab88c969643461aae364d38322483a7709,compound_v2,556
0xfc02a841358d7d35da0c0952a53bd4d5962ecc77,compound_v2,450
0xd8543e847c1062c92d34c4425725ef1038f6016e,compound_v2,1022
0xc510b3443738914fb8c7807fd210530619a2e27b,compound_v2,974
0x9bf9045429fee9f15a684da9b430c7af1fc4260a,compound_v2,1139
0x7c4d907f77b7fd23af3650c6ecdea63f0b94b2b6,compound_v2,1139
0x87639dff4747caa5d4a8356c79857bbabe4f36d8,compound_v2,426
0x83b9711b4a5ea2a89606b4f0e4b0a0295b180ab1,compound_v2,400
0x6a0114e13b7679226f9c57070cad526e914baba2,compound_v2,396
0xc0b609e4edb33dab32b3bdd9d910e7d02d061e6e,compound_v2,389
0xf20798a12375b68e34be28b426117b48f10e608a,compound_v2,864
0x4d67154543b44ceeea12f17785af4e8c37292396,compound_v2,860
0xce65abcc7fb9a749b20ed669362be4c72f06ebc7,compound_v2,861
0xe2ed55d24988affd16bf13306ce594ba05224bfa,compound_v2,816
0xdddf042067c809f38e0939a76ca20d945d756c6c,compound_v2,737
0x72cc721796ea3dd1115d1a2df1e5c6b70882c50d,compound_v2,727
0x75a15bfb7a707760d7a0f02caf409c9aee742c92,compound_v2,867
0x746c646522fef9f8001f5bffe47334a4e1e49cf7,compound_v2,711
0xf427d48ca0d16f1d70643c6dd3901a83c72d2fad,compound_v2,698
0x3afeefe5fc2c139a3ada00c78e93c75e0e2e4f93,compound_v2,698
0xc388660193611ff06cf553e7e809942ed91c29f0,compound_v2,689
0xb0c7ad67ab0ce69a370973f6248713ab2e787849,compound_v2,684
0x47e66f29c8b735e37d7d4c6011645007b65150a2,compound_v2,684
0xfa32065ffbc11cef323d0480838cd0dd8371b92a,compound_v2,681
0x06a547c5ce7670b210a13fcc46c68d089238d7f4,compound_v2,671
0x4d4fc2b1d694d3d7647443b79a7efd3bf4efdb41,compound_v2,1343
0xc18a3fbab238cdef9741514b2b5fe28ebc49fd0d,compound_v2,1343
0x57a25cbc79aa97a48f1db8bd949b837c8b6901bb,compound_v2,991
0xe92a405afa5f6a1b55f87f4bff1dd03bfcb144c3,compound_v2,984
0xa8ce801d03ff3f0e38dbfe7e2bf32b59bbdd037d,compound_v2,1022
0xd274e71ff999a9cc2664e50d241f87b63b56395e,compound_v2,901
0x7af260d0101369d1de4cf0f53d82d125e98fcba1,compound_v2,966
0x8aaf159f7f2abc98d71432b7a08bd78c76bb2b4f,compound_v2,874
0x684d0dec0cb70969d608e49d5774cc784e3fbdf8,compound_v2,869
0xbbe0209f657039e281ed53ab2666b8c9cd122bd3,compound_v2,863
0x6c21c12dd7a0d42dde1282fc106de396ec7b47e2,compound_v2,851
0xa7fd47a0d050e0ad0e8eb0fcde830167dca3ae4b,compound_v2,848
0x038c0661734c6cbcb5b6d7038ce522db75f51e00,compound_v2,839
0xfeec8109f1ed9177433d6c7a0342fa1ece657810,compound_v2,839
0xb796fe920d9e5644cb984acfd02e642cf13fa153,compound_v2,839
0xc60604d0a069f2f037311771592d1aec85a3e989,compound_v2,818
0xe7e49b6db16537769843257f3bd643bde07bc182,compound_v2,807
0x1ff447770b3c7b0b08bbc476223380e82a1f5c20,compound_v2,807
0xcb3d572309295f139a02cee65537617138757c11,compound_v2,808
0x91a1fc0ab97f358ea975e2e316dcbfc3202cb957,compound_v2,816
0xf61c5cb2f94c581b653af61917b67964e5aeea81,compound_v2,806
0x7cf5c9f4ead46458d35d7989381c550637985567,compound_v2,801
0x0d7bd9f42b123f6c019f8029b0a5153f3d480fc2,compound_v2,797
0xc6a2fb3eefc210a4e249e94d66ec41314adcf003,compound_v2,797
0x13fc7af2b8e7e33f0fcf34719cff8e2c2794218e,compound_v2,797
0x34962cfd865710747cd97b1b0f08edd0bda30b05,compound_v2,797
0xc4435fcb63213bd5d5f0180346c498f73cbf9830,compound_v2,815
0x05ec72d76c60d5731e5c833d5965441ab06d3588,compound_v2,796
0xfd7117418ab7860eaf9d1259980006460460b97a,compound_v2,789
0xa340d14e38eac4b579817787e23aaf92c9bef689,compound_v2,789
0x739b4bd60e47fa10e161ec10f98daa5764850780,compound_v2,782
0x370a123a7542bbce48fbf620ce9ab87e2da5777f,compound_v2,781
0x7b9913b1695a00a475c6c5a4bf326eea76097c3e,compound_v2,777
0xc4d6780229b44aa99e6dd3bcd64ae826deca4149,compound_v2,816
0x1ec2877f1d81c79f083ba2db9348f2b07b0b6b8f,compound_v2,767
0x38318f24010390c1e2bd8b78cfd9fff02555b775,compound_v2,763
0xb08856994dd338b0db1253dcab0e5f56e27f3985,compound_v2,755
0xe258e54d9f7f825d8550cf907dbc669eb0ac930a,compound_v2,753
0x9ad68227e59df67902bf3a4c40469d41e8b70e73,compound_v2,753
0xd486db2e98b5b8b927337085efa24954a6dac4ee,compound_v2,744
0x085c8eacca6911fe60ae3f8fbae5f3012e3a05ec,compound_v2,837
0xb31748b1980a0d7d7b93571706ee830066bbccc3,compound_v2,713
0x56244e7320fc93502de03658c7e33036d02a5d40,compound_v2,706
0x9bea7654b696cae3c12681d46cc3e740a052c5d1,compound_v2,703
0x32c2e4eb4356814cb6d07352f57ce92464d6c80c,compound_v2,702
0xf5715004ab8c475bcfef5fdfdfea27095a542a92,compound_v2,702
0x78f2aa59b320f7718cc1850f5d34a058cb6b0440,compound_v2,702
0x084da04388505fb45b3fd9cbd499a09858ae078e,compound_v2,700
0x01af4808da010aad7b2c977f51508a1402c8cbbc,compound_v2,704
0x07999ca39adacdabec06396b5a46dc8ebecb3da1,compound_v2,696
0x0cb675e4c9a04b6b110c7b7ef4d9680673465274,compound_v2,694
0xedaec59684c8dda4225f92b38fe87c1baf2b3905,compound_v2,693
0xa5b23ac925cd193c862a2ed7f271ca52889c136d,compound_v2,690
0x2b7cc67c536ae28ffbece85e8c1e85eaa54c25cc,compound_v2,680
0x8c75e75ed0d5aa4f653b0ea5cc68ca2016a75ab7,compound_v2,706
0xbfb31966dcfdf3787649bfee5266f1d0d634ab47,compound_v2,668
0xeb4a035ab80e9e95d1167b8e15ad4906e2421586,compound_v2,675
0x9bde01b5e624dd29439263b8344b5d3312b7d27a,compound_v2,662
0x23c838bc4babfb28b59785892b857a091a3c069e,compound_v2,656
0xe9cea7626558c5bbf135463fce184c1f2ee6b91b,compound_v2,635
0xbb001024d6c3fa8063482383c7a6602da7d64cf5,compound_v2,582
0xd39f633757118da8d313cca0fa6127a99f641bdb,compound_v2,574
0x291c8ef8f1d362d78f4050672f7d0aeef7bbf37d,compound_v2,542
0xa69530e88096c6221042394f9fcd5d9e419cde54,compound_v2,530
0xa9c9831c030dbf5de3917d7b51ee58b7a0e6e98e,compound_v2,526
0x68667e581f8060f65bac1c0f9f2e56b39576acbe,compound_v2,522
0x4186b616021110aeb1ed9b20cf502441a70605bb,compound_v2,1261
0x13793968f9635ba9afecb927d95d6ae312e95bfe,compound_v2,503
0xf5b6f9a49980bb183b7624ef8fba5ab1bcf2a2ae,compound_v2,503
0xaae191fb4cd12edf41b6c043b62647ea50380eab,compound_v2,487
0x8912e231d905c37e81521aedffa802258d222d65,compound_v2,453
0xa0e43882125726783a39256f302a1ddcef193359,compound_v2,431
0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,compound_v2,388
0xed614a602c07c4c8e7088453441bec6e1c29672d,compound_v2,321
0x92603eb144d5dc809410d86a89c78863f02c80ea,compound_v2,291
0xb0df05c8832f0249ef5bfe8a720f27b3b059bd9e,compound_v2,291
0x82b8795a04aab5255eaedcdedd6317d6eff6404d,compound_v2,260
0xbaab83de8dba764bf02a530cad33555bd23eba22,compound_v2,258
0xdf0cfda3122215e4adecc56971a7bafa15b63e7d,compound_v2,182
0x963fa9f63b33f93c5e78a317f7d9a9ff39e60fa6,compound_v2,177
0xe93229332b613ddd385234c5c57a1299d2ae0b39,compound_v2,120
0xd91cf067edd811bed4cc88d3f141ea0d0c8161b2,compound_v2,75
0xdc77b2c59db1b02f988e8e08a60fbe9139447cc3,compound_v2,1
0x21840643a2db70d0b696c74bddce272457426b19,compound_v2,846
0xae1b6107bbd946d8664066dbbaa86c8faf7f363e,compound_v2,846
0xb2418bc58f7e64e68710886be718f5c2adcd0df1,compound_v2,1286
0xbbec95fce30d33d1972d412108a053030e31b654,compound_v2,1376
0x61b29b0a238ff1e77eead1cdb0eb57c0fe3df1b6,compound_v2,1112
0x8d5f05270da470e015b67ab5042bdbe2d2fefb48,compound_v2,1103
0x65fc262afb8ee474514d0b872f6ae3c8556050d1,compound_v2,1151
0x9797766003f1520b22f5d1f143bacfdd2c6bdb5e,compound_v2,1147
0x6dfb040f2bec569bbdfd6cbe37f80f57dd114468,compound_v2,852
0x95b83db048615fa71969acd6086568bebc5a143f,compound_v2,1118
0x075102800212aef1077cbb021f710397792e22ac,compound_v2,1098
0xe9ed6d999f8640285bd6252c1ad12c65f987358e,compound_v2,974
0x278be08b86b6c5d309d1abbc684fc28b1604aeb7,compound_v2,654
0x42b6438d82c0b1d718d19e47a4a3badbc921e0f9,compound_v2,767
0x9d96d0454fbf9f4936014dc94fbcb7a60fedce27,compound_v2,1007
0x417eb0ade849ee8544c1f7167b3742b8f362f0f5,compound_v2,662
0xc00e899509a652d4acdea906e8cb63ded40baba2,compound_v2,701
0x2b2a3ec84580f19ef7bbca1e76c105e0c336ae35,compound_v2,1211
0x404cb8906e4f2ede787fa94deaffdd91a97e8ab7,compound_v2,835
0x9f486cc30e03c62963eb995a62a961b6a23c73dc,compound_v2,703
0x021c6cc2a5c5b5746aebdda081db7a4f686ec017,compound_v2,833
0x635bf9e03a4941f33e43735aaac234a80f6e3b3d,compound_v2,1170
0x2ca9ee5624df81c85e534ac0e8997d8402f43931,compound_v2,828
0xae86846d0546ff9c4a076f2561979470bd28d73a,compound_v2,922
0x2e499d72fb78978e751d5eac07efc54b2040b527,compound_v2,1063
0x0eee8edf812f5d8ad72e62057c3871153a2a2582,compound_v2,836
0x9190b1c860cadeea92ae905b3eb73d25c59da2df,compound_v2,815
0xb2a4ca7c0e8a4222e6a079ca796430a482c74433,compound_v2,843
0x3cf0f47f7c0c7faf3e396e6a09cd9833b9e36806,compound_v2,843
0xb3085db4c0d85524635bf9f69384c94d853683fb,compound_v2,377
0x6f005647031f80e24cf1709e19efbf12be518882,compound_v2,347
0x9bcb03ccb5a513bfebb6b4c6676f078a329f589b,compound_v2,776
0xea0e252fe76c95ac9065bb23cc152be787dd8601,compound_v2,843
0x97b5c946c376b6e5e80e251c75f266319537718a,compound_v2,238
0x47d2be3a0c7581bcf64adbbca9127f39ea2d56ce,compound_v2,217
0x229dd47f7150ce0bf342f4d28464581dbeee6a93,compound_v2,209
0x36ce8b491f1b5bd0dfc7f289d0297818680589c8,compound_v2,658
0x44ad4d8930671869694a4896118465dec47023d4,compound_v2,1149
0x06fafb3620cf52577857013a48f8704968cdacee,compound_v2,1115
0x3eeb5181310b61df4d54d86e219b3d2e9218fcf0,compound_v2,881
0x2d7b28552e8f531540455d7a9b17b1f5cb6ab3ca,compound_v2,1077
0x5b047661eda9a7a449cb8707aaee5ac4597bc0d4,compound_v2,325
0xae289d2618ccfa247645dd8e89326c91acef62e0,compound_v2,234
0x980b8b17166ea27b1c71a91264613cea36171be4,compound_v2,227
0x08bb933f6560d28c23e14523b93c8544ad6a92fd,compound_v2,995
0xe039956aa85aae5ccf34dfbffd40c8d808b2cb31,compound_v2,835
0xf5fc9c48f051799e42bdc63222f8575c1e515006,compound_v2,175
0x5514164ed958e008132830f2a77cbac763f44087,compound_v2,704
0xfecbad5d60725eb6fd10f8936e02fa203fd27e4b,compound_v2,696
0xbcc826276e55724df8726965658b5ec6c64a92fd,compound_v2,683
0xb2bd32dc08c0a0b65884d8393ca0e514ecc2fdb9,compound_v2,676
0x74e7d2e5f534af5bad1303517ab95e372f639413,compound_v2,994
0xa235d2cbdc182f758fcd29f982105f9ffd046c14,compound_v2,675
0xd60008af5479d5f6870373f562100d632ff0c696,compound_v2,662
0x85637270e0168bc92cd6025b372b7a855911e461,compound_v2,609
0xb11e0052778470131b3c3583fe54c074f5c29e9d,compound_v2,507
0xe84edc26089da4e6fba72e7df1d55892d6030379,compound_v2,507
0x3b111b6a30c64fd9afc0907df05b625f1fdf86b6,compound_v2,648
0xa2fbac36bd5762585b8245b8a5a2cee0f09a6df7,compound_v2,478
0x0000000000c521824eaff97eac7b73b084ef9306,compound_v2,535
0x04655832bcb0a9a0be8c5ab71e4d311464c97af5,compound_v2,437
0xd31d839a569caa378b94e78fb2ea050ca2c2239b,compound_v2,2
0xd8c9065d1a027deb76f7e9966d692204fded4ab1,compound_v2,707
0x0499cacf66ddfd71b029fc268f6a98275de24324,compound_v2,946
0x580d9720171ebb7a12347fd739d06370e6e370ad,compound_v2,842
0xeb3e6bc1235bb595c6be504ba0ff4e5e505cb05f,compound_v2,842
0xf550abd0e19fac2f0ea4291c210a8f8209e2096c,compound_v2,932
0x4795376a181812eb26d0dc7227f53d5bf6eb47ee,compound_v2,900
0xe504a33e204b63e38ac7d0f5929f637ef286b8d7,compound_v2,840
0x5bfc5281b338df4b1110e2c8a374a941a9a62e75,compound_v2,856
0xdd5885a776b675c1854694626b987be5e847d5a2,compound_v2,814
0xdbbdcec1741df7113a0be748bf947e29e5bb5135,compound_v2,1239
0xf2857f3a4760d47b9d29585c4864f30f15bf5438,compound_v2,800
0x859b579d4dfea9d4c8f68e96e025b74ec0cb9313,compound_v2,791
0x20d0323def77a38fe084ac3a3d0d0aa953868d3e,compound_v2,790
0xf5e03b16b9f63b80b7616e399318c3b46325cc6c,compound_v2,783
0xfd0101d908bf7e4a03168b6e90aa7f1e70606225,compound_v2,1173
0x1fca2948b86792285319e05098283b6b8ca49979,compound_v2,770
0x0f00bcaac8f0ba8a87f01eb985a58059fa03017b,compound_v2,750
0xae17dc779163b4cf2e0658b123c69d5288f49b2f,compound_v2,780
0x54c6f874b154fb51b445cf89726d5bfda64c8e88,compound_v2,942
0xb0923f1820a62065f980601192fa0be8274763f9,compound_v2,254
0x5376b966e16b2d1f283c014ea1d300a7a1627c95,compound_v2,741
0x81fdf523c2e2d0445aa45ab69a9c52f727cf5637,compound_v2,664
0xf521d6c8af07ac69881226cf314e7ad83a94f517,compound_v2,1146
0xe0b2f1dffbe61151fb2a1d75a8ba11762d64c237,compound_v2,616
0x239a825934d9ff791968b4baaee7d48d76c0835b,compound_v2,583
0xef697d1eb167ac82a6deb73e6b87ac4cac0181e5,compound_v2,1075
0x1905ea544d0efa416e6a95a4eba8937548f1d602,compound_v2,571
0x5065fa8862b0b025511e1a4dcafdf794ba7142a8,compound_v2,631
0xf4d3302d9f4be59b52ba42f8b5f5f26025a0e788,compound_v2,533
0x3b2cbccc1beca399486256e04b27b665b86b06f0,compound_v2,1063
0x22a1a2cefaf6dbf036ff3f766e8f0d05f10cc912,compound_v2,512
0x0865eada14e34959b0aa970c78319050c5246264,compound_v2,512
0xc6537111d50caee1ccbaeec0936e60a3d8d1ddd5,compound_v2,512
0xb42adf30c334d83d8295c4d43dde5de01df0f248,compound_v2,512
0x008e333dc61aed0bda7127f74a517561190fd14f,compound_v2,512
0x82f402847051bddaab0f5d4b481417281837c424,compound_v2,510
0x23a3c85cc0e3fa0722cbdecd93634d4fa52575bf,compound_v2,1030
0x8f1ee4c61c26920de291a7109d8e42bedb86ebfe,compound_v2,996
0x5fc3148550b35b20f8c5d6c5dc79d6bd3f624c83,compound_v2,512
0x01449b15447619da32cb94602f4c61ddeab13604,compound_v2,431
0x89e98f0b5b5635ab4090439e9317f3edc2ff386d,compound_v2,847
0x8950246c4c6a5704f1e4fd8c023737d7e9a091ae,compound_v2,835
0x19e7893077a68d0771d527997b7264181b2ef79c,compound_v2,702
0x591aaa8b8911444e329b816bbc7a3fe362ec562e,compound_v2,833
0x246e9ab859e26def7f69dfdefb63187cb9945c09,compound_v2,942
0x84bc04316e96b933415a1da03d81d9b60fcbec4c,compound_v2,833
0x9bd1496f49d1330b4f7a76b38ea8d31975281519,compound_v2,833
0x92d909d59589f57e5923bb92ff9d44f4833026c1,compound_v2,891
0xe2a19bef9d64f4a75fb99ed3156e1f028850a451,compound_v2,1314
0x6fffd84b31ab204d35026d09fdef2f9fb490dd2c,compound_v2,887
0x2abb651aa7d9cb993f44f853b1907e68917e8a02,compound_v2,1226
0x1d697fe0e837f294539b45a692b9690330263638,compound_v2,1128
0xf26fe645b5ea5982e05f44dd0a83d98e7191ca52,compound_v2,1122
0xb082d5b8411ed878678a64891be91d3a01ae6d9d,compound_v2,1132
0x18ddbf2c28e234183d87db22429bb4a2f7ead5a4,compound_v2,694
0x2594e496d477d1386856c404478647e62a85f25b,compound_v2,694
0x9fc585f63102f3e2939f35015cb003698bc0ecd7,compound_v2,816
0xf162fdc4de2d735b44828427f6a14107539676b3,compound_v2,1198
0xcf15099e120fe07861319692d321f1d93f23567a,compound_v2,1101
0xb2cdfce5bf9c1daf11aa6a7379333ba028b79bfb,compound_v2,1093
0x46c3ce1f42686f0d021f42daec69a3d615812c04,compound_v2,1093
0x95de95034a7ca8f939b7039c88aa6342bfd2887f,compound_v2,1079
0x91f3f0428a236ae99226c101587261501f43f9e5,compound_v2,1050
0x7e70ec4c53e20c9a5f80d27333f0401700c33cf4,compound_v2,1029
0x0d167c8ed82b694054ba09f0b81241ebd8b9099b,compound_v2,851
0x2459d93923cc940e3aa1935ead83ef8011534bb1,compound_v2,1086
0x84294bb21adc7d5204c8a367c8416b6422f2bcfd,compound_v2,928
0x6c8f5987d21599d3f068bc0fe4caceccf018f3f6,compound_v2,837
0xe9fe8abc115e1ff1502bde66de6f85a41621d4bf,compound_v2,877
0x186f5bad111aaab95f065f9b6cabe136f00eb4cd,compound_v2,825
0xca411f8a30fdac0850d2a2da86c4ac1783630932,compound_v2,788
0xc353d175c0e31774ea0ba285253af156802d7611,compound_v2,803
0x4b0c3a20edc6ec91bc345624e415259fbfc29322,compound_v2,694
0x126323321116ab9b70636e10f832abcbbedf1bfb,compound_v2,694
0x6e9d2840b3e40b5727efffb340f15666ec669fa8,compound_v2,780
0xf29e1310de27a312999803161c9be6f5e49a2448,compound_v2,682
0x124242deaa01f025a1c7efc21938c8222e879b9e,compound_v2,670
0xd189a6db2c48925706f16f71d17bc33392bda56c,compound_v2,778
0x6e65205df912bf3c30c4f56b4c8d83fb963807d8,compound_v2,650
0xc03fae90cf4e0ab1780994709bc480610ee85ced,compound_v2,771
0x732fa4ff93e2d2b9873dbeb87c6359cd2cbfbab0,compound_v2,639
0x4cc33cc9fa51b4e371c2b614284eec7e0a179194,compound_v2,633
0x35a2da0b80d33847821e4bc09cbf12d0400caef8,compound_v2,754
0x5d3ed080587510c32fbf843ee0019e3a96ce5156,compound_v2,748
0x4b45f7055bac01bb479d84203a53bb620ce0fc05,compound_v2,748
0x7d67afe9782457d80b7c4c56a8b83b01acde2319,compound_v2,1150
0x4be0557d4aeb1675a1d5316e8a437dc934cface1,compound_v2,992
0x7a1fbccc781593de822e0547f8cdc6210c982d61,compound_v2,1302
0xd4e64dac5e3632cc8064970a266b20096d33d46a,compound_v2,997
0x339dab47bdd20b4c05950c4306821896cfb1ff1a,compound_v2,982
0x325c8953add0fba9dea7f65fad6ea44774274e07,compound_v2,974
0x7a2554c1cdcbb261ab529ae75e2ca9465240b894,compound_v2,971
0xbe06f318d8bec0a366820df5097a9007c37547a9,compound_v2,922
0x0e2e3aec3ad49e535072361d915336e9fd1e2536,compound_v2,898
0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,compound_v2,900
0x4710ad0cd39296870baa5d81145f6ad2b1b45d19,compound_v2,897
0xe993fb4df8a4737f48992334f549bb92b2ff7048,compound_v2,940
0xc5d16847874f3c47c5dfec353d01105896459d0f,compound_v2,978
0x3f30c456f53b7124a8f1d1c01cb4a7020ecf46f3,compound_v2,869
0xd289986c25ae3f4644949e25bc369e9d8e0caead,compound_v2,1041
0xec5f0996b9f1d678689b511ac921fd054a065878,compound_v2,866
0xf9a0106251467fff1ff03e8609aa74fc55a2a45e,compound_v2,863
0x19001736e6e55cb4de2ab0fddee8e4df4ec0a954,compound_v2,863
0x48c22ed3066a1593b7039a0ae692f91b182969f0,compound_v2,863
0x32436911a444c4c66b1799e8687f84c32ab71ae2,compound_v2,964
0xd5242d04e10b70f69a532526ad18f343a844a282,compound_v2,862
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,compound_v2,861
0x1b2fc488987c261346bc5a16e99ffe605963fb5e,compound_v2,947
0x1e3d83d611a774433f884c410d7ba4b0535ddc58,compound_v2,1306
0x00a61f8e583c232a251cf73e3751f354e8fd2ede,compound_v2,847
0x840a131b099ec9dfb4a2e5d062801f5af3ac063e,compound_v2,943
0x403421b425459ab85492152de7a0b9607920d277,compound_v2,839
0x9b616ac1d31f17be9b23560d93699ca7732e2808,compound_v2,970
0x542066438ab9f7676f483913f2b6cfed5dd9d77e,compound_v2,818
0x31863b958cf6255032f559e6114a51c1c44c3af7,compound_v2,813
0x711902b30040bbb2a02277d1c5d1a9b3bb075fdb,compound_v2,808
0xa0d9deda0af80972b8baddc2c231520c862c0b4e,compound_v2,807
0x0adcab16055fd9868ecd362d6ac60e4ea78b8834,compound_v2,802
0xdb4e26cf683e4c41a05d5868503e6827b27b99b8,compound_v2,801
0xf0628bb95aefbfa96d7844c3e9f21b332757be05,compound_v2,810
0x9ce0f8dd2c275a3b6d6dcf58d058892d758af64a,compound_v2,811
0x635b230c3fdf6a466bb6dc3b9b51a8ceb0659b67,compound_v2,801
0x8eafadd2cc60b20019dfdd1ed14c32e656594e88,compound_v2,797
0x4a723e4c21541fbabaaaa1837acb67c3d8403e0f,compound_v2,797
0xbfbe5822a880a41c2075dc7e1d92663739cf119e,compound_v2,796
0xb99d95a861a4a0d28700fa04cb127ec3aee7947c,compound_v2,796
0xc0853eef1c3a6d232d9abc459e7fd884d9f3c54d,compound_v2,796
0x6d1fe336500c011de02781141c4df313c2d28573,compound_v2,796
0x66bc30b2fa07b5039c25a16d2c290f4fd2c85d72,compound_v2,782
0x790cc630566634c7df4a0d9a2d7d982873abebb6,compound_v2,777
0xc3035685793e16633478805884a58cf29056488b,compound_v2,766
0x3f0b92e1c2dfe1a29c754a4a10ab10088f3d8df9,compound_v2,763
0x49244549548015494659e77e4f819186401fc2ad,compound_v2,763
0x86cada2ca9bbeb4f0b1de0d4d617a3da1648f2c8,compound_v2,763
0x3be0d7d9365f085bb08c395d022c5834aae69a3a,compound_v2,762
0xe373253b25f0c7aba200b787c8909a560e7dc47c,compound_v2,744
0x08d0a7c724c4fb01f6a36f2612d61ad9979ac5d3,compound_v2,739
0x8a6aba13f2c0f78d3c4f465a846bfe83bc844621,compound_v2,750
0xde76362768ce7a363baefd4afc1ce1b4c25f72d1,compound_v2,731
0xe3640ad213533495a275e48e9bcfeec4987bcb71,compound_v2,732
0x6650d8ddc40c93f2c18539dae7c23d5a86f8a806,compound_v2,728
