owner,bal0,tx_sent_count,wallet_age_days,ran,first_wd_hours,wd_win
0xb71dbdeba5fc6667ebe948bd9f8a3a03059361c0,10064.000022,90,1353,0,,0
0x094212a70624d6efd18bfe43c95491b4f150077a,10058.49,36,651,0,,0
0xe9a26bc50b6c00e50c3d6c904e7558a3a88045c7,10043,145,2109,0,,0
0x07fb506f4e05b0fa4f8d36ec17ec33a2389aeb6e,10037.996081,140,457,0,,0
0xa886ceefe8e6c0f1b5251a20b2a33f639004587a,10010,25,760,0,,0
0x449893b7b147a9a85c7b2ae4da6255556c699969,10007.728518,8,85,0,,0
0x5f04a4781dcf32bf85f449d3e171b3d376168426,10005.662324,159,470,0,,0
0x729fc2d1ed7b062a3f6723c2565932fb4498a77d,10000,2394,2027,0,,0
0x91f84b22a64c0c4b7289c087f4ac549881131183,10000,219,1872,0,,0
0xd9fc24ce4a909047eb368aec53d7ce93bb729dd9,10000,1243,1149,0,,0
0x5672f294c33924957f5a92f6b27f5822a47ed63b,10000,9,1973,1,32,10530.838773
0x0996aed0a897826ce5b92c70fa8a2233254cb8d1,10000,198,628,0,,0
0x3026f93d804f01fa212669fe8263bf9a00b664ec,10000,216,771,0,,0
0x565c8eea249ed38e0c49954956685f4b7b97fec9,10000,0,,0,,0
0x3e65bfda88a133f420b80220d0bde7649646bd63,10000,184,661,0,,0
0xe9e4993aa434d1e7cb64db6a57507ae37257d4b6,10000,344,1186,0,,0
0xc5e672f9aad19f775490bd67ecd1a2ad864d9930,10000,860,677,0,,0
0xf81e945e3950bf333d4c8e353f38ede1238cd458,10000,614,637,0,,0
0xa96d6ae8c34ab53433c3f4ba8a7b803acdd9c5f6,10000,99,676,0,,0
0x50da6e8083649e049be58617f697ccfe04e87aca,10000,24,118,1,57,10025.47504
0x73d494054cc28a7117eb6b03b73605f70ab934a1,10000,26,793,0,,0
0x4766f1b112ac4fa3ae990d6312fba1a07e1e786f,10000,0,,0,,0
0xacbfcbad60577f71e8cf9669d593198e9de9f7dc,10000,54,394,0,,0
0x3a5126902d10aca9be7cf7487d1d475f5ac8c967,10000,91,1895,0,,0
0x1481120f8960eafd2e48e319dce6c5928e4d0441,10000,242,1284,0,,0
0xb5ede147cc914dc8aaa901aa3658538d7543488e,10000,2,242,0,,0
0xec71552cead53befd1eddafbfd8861bf86d677b6,10000,88,762,0,,0
0xfaded72464d6e76e37300b467673b36ecc4d2ccf,10000,192,839,0,,0
0x36ca10c475d6fe1fa45e972bf4eedaa53c921176,10000,121,286,0,,0
0x6f005647031f80e24cf1709e19efbf12be518882,10000,34,437,0,,0
0x84f86f134052d7da746e5e930bc1e22212797650,10000,16,1855,0,,0
0x531d5f1f8588cf452903b2fe5fb405feeeed347d,10000,152,1350,0,,0
0x6583704dd9a42aa48f54d0245f3ceabec54e390f,10000,143,677,0,,0
0x9e502172b8ff805b8a545827d0767d0a26ea2cef,10000,401,1036,0,,0
0x24df6c66647088da4e2a45c7ff56c50b064334a1,10000,114,866,0,,0
0xc77c80f481dce230b956f68609efd5676b4a45bc,10000,138,741,0,,0
0x700471d7f8b4ec148ac042c7c485f844e4fa5b17,10000,20,933,0,,0
0x5a39e2d5a81fe9e630ee574df446b78f742f5d9e,9999.993916,3100,895,0,,0
0x36c79c617bdacb97c0b31eca5a3c2e7217eb3c24,9999.991460999998,282,568,0,,0
0xe34a3aa2032af0279f8fd024b4930e55c63c4c08,9997.882009,697,547,0,,0
0x08b9508a51e8ed634d3a074c9390b67484c32441,9997,88,1887,0,,0
0x730d6b5c69e74592acabb0e8b78a109d0b0fd383,9997,130,881,0,,0
0xac26e493197c7e73f5242dce9e2041ecc168505b,9990,59,399,0,,0
0xb2dc53ca5121e427f450106526918353a2e48353,9988,1821,1328,0,,0
0xcdde903febe2e10a120c47dab242bfa261d993d4,9982.586864,2,767,0,,0
0x2c8ba2a706e68fec7c5e003cbef3b0a77e364ed6,9974.7367,63,953,0,,0
0x69171409bdd8e1059e5883dc2fe7b0bcbb4aaee9,9961.607658000023,1217,916,0,,0
0x3a8c3d591c5d81070bf788b126f35661e4b39d18,9916.0037,52,691,0,,0
0xef6d7ea4b0cba4064b0ea27f480d14c886714b47,9897.928012,1097,934,0,,0
0x7ec1e82544b45a2a196c0e78c13744944f94210b,9885,0,,0,,0
0xf2d2c1d5aeb3d4be59c1a24cce803065fec5bb3c,9862.698214999997,354,2029,0,,0
0x1b71cf59302b63fa79127d24e5927c71c68ef1d1,9857.965717999978,245,303,0,,0
0x5ee364cb5ce3a378411de04e2a995b3cbdee4f24,9842.200108999998,35,712,0,,0
0x371f791f5daad53fd8253cc2204aace519ecc619,9782.20995,138,934,0,,0
0x0ce10da8f979fd274250ed12394c13dc393620ed,9775.142989,29,376,0,,0
0xeee755fc057b5ccb3e93c779480a987f52516f53,9760,387,663,0,,0
0x54c04155f5ffda3e6bf81ae76bf8fc6ebd6a2c05,9536.148736,1203,1920,0,,0
0xaa9e20bab58d013220d632874e9fe44f8f971e4d,9521.760381,3376,883,0,,0
0x9d7cd569f1f47c903515bc078279e697542f14b3,9492.288104,425,885,0,,0
0x7eb010ee94df76f0310b9abcda8ffc301983d6bf,9372.864844,510,868,0,,0
0xf52c4cd43060c83956ded01c00251e14c5b10720,9305.844507,67,1892,0,,0
0x6a986597844c3a9d537b2d36aff8182cfb8d3df7,9300.762386,8,843,0,,0
0x0b86d4b3ad813f6aa550ef0bde9bceb6b47cd4e3,9227.749481,54,667,0,,0
0x420e485883bb90146c9d086378f8a20b1b7e8687,9196.260192,200,277,0,,0
0x259ab78448d174079b23e656a03f9a3b692d4bf3,9036.93665,157,1936,0,,0
0x624437ac1fc115561ef93bb41261ccce9bd21e72,9017.421548999999,270,337,0,,0
0xccfd790a5bdbaf37b222fbf87a9deb14f1bffac2,9010.940192,80,760,0,,0
0xf05bccc7df56f5a411bcd79c059af4008bfab911,8998.271098,27,324,0,,0
0x941a0406fd2f6a27b905b606e11dd07e083c7c8d,8868.822034,94,872,0,,0
0x93e62e12812c5f92a2396b184904c9481e55a4da,8818.742203,95,679,0,,0
0xad1819cc1a6dbcfe293b49e1930ec0f8c872a2cd,8715.921076999999,1414,815,0,,0
0x0da62d394cdf09986e43a8c6c3b6125c51d903cd,8708.416517,340,1270,0,,0
0xfd5812b3109f8b2eab4bb984a350fd30a621d885,8633.194744,189,725,0,,0
0x3bd71e9d0d86727edc56f3f54093a6720cd9f857,8602.660022,563,2121,0,,0
0xf8e9a32fed339f1ff14820e0c242d19c73140882,8591.196943000017,46,746,0,,0
0x54e5e90a6679314e8339bb1ed74beab5ca19324a,8500,2387,698,0,,0
0x9fa5618b26db3df2e1bee19a1926d389e17004b3,8492.486761999999,47,602,0,,0
0xa2091f370bf0f56d014cfd13ad86d876b434ee84,8456.978275,1112,670,0,,0
0x581c38d82f005663a5e1caea1ebd4783a70cac03,8364.521221,234,962,0,,0
0x2c4a350228b6afc8a254b99c80387d9dbcabe01c,8311.847088,38,1841,0,,0
0x739a96244e313fe3ece39d176db997a1f63a8ee1,8285.46042,0,,0,,0
0x8bb4c36ba048142dca8ef1e294e5d8f29f614161,8267.677606,1709,918,0,,0
0x182e4d6e1eb38dd3be916932d15e0c2395896839,8206.391989,255,1484,0,,0
0xabc9ba2ca9ecc3aed48399643ff59592daa1cb97,8190.626297,5,85,0,,0
0xa3b4ed6d07b775e58726c2029b3d00d931e8009f,8135.591659,6,69,0,,0
0x3a7c604c89ddae92bbe1faabf5188abc6987fcc2,8087,19,730,0,,0
0x57835cfec658cd6c4ed9d4f4efc92768888286df,8000,15,509,0,,0
0x58d5dbcb1a72f183ae7ac8913737edf5915040a0,8000,5,80,0,,0
0x4f87eb9c7a89b2dadf7ffe909cc3fb7f8dff3a3b,7989.329934,56,585,0,,0
0xde65a3dfa85f3421a36599c777df1b8c7246be25,7950.2,241,724,0,,0
0x605b3a9ceaaba25448e7838adfd52ce16a0761bf,7908.873758999999,1125,1293,0,,0
0x256e9fdeb285c7825de91e64ba0d558bea5949b1,7815.679559,386,771,0,,0
0xca12f1ecc57d00edd0fc190e71bf2ccdb1b493bf,7784.769638,6,69,1,70,550
0xe20c228dd2282bb045fd9a54a0e3f366b72643a2,7692.352332,32,771,0,,0
0x8eb902563d9a848f3018423dc385f7d68ee978f6,7631.231065,213,1829,0,,0
0xe8db51eefd0d9ad2c4f23bd063043cefca3cce77,7561.014784,195,885,0,,0
0x77bc98fbc99435f42ab56f6eaa116345dc77d420,7500,7,851,0,,0
0xad14a5885fa4c06d6d7660010cfcc62259108f7f,7500,49,732,0,,0
0x1beed30e87bc30fa3bf5980dc462c6c4083e9717,7499.999159,7,482,0,,0
0x760f8022a1a64eedf8b233d4cace454874102490,7493.439306,56,504,0,,0
0x1b0575057ae22b29665f0fd8c6d531d93640bebc,7473,28,842,0,,0
0x650d354a76da94d44d333dcc4d0c84df049a57c6,7457.580797999981,394,1113,0,,0
0xf51ee4c49891f31366570b7f098e9c86ccccbd47,7433.822676,306,739,0,,0
0x85419d3637f65773068d9f8329b3a80920c8ca76,7398.431323,1478,1493,0,,0
0x2186f17f32b9bb57b5823e4b1c47db32eb3b0674,7283.101181,73,1681,0,,0
0xe3169646ea25e5aae358eafae86997323e066e58,7259.966498,14,725,0,,0
0xee1dd83c01fe8283f999291d232eef1a82212d24,7205.057494,456,713,0,,0
0x19cada0d4c008ec6abedf07dcbe9bb7257ac28c5,7117.238916,32,1557,0,,0
0x82d7af30ff42e74af63f6136be38cbcb5faef70d,7041.911956,78,714,0,,0
0x2334181004ef1dc508180065620c3430c26ae55e,7040.411913,56,414,0,,0
0x825234931750492c2dae1a9ce3bdf427de755d41,7005.321284,51,1055,0,,0
0x32388335cb1381d7e192a875ec1267fcdc8474a1,7001.669599,2935,895,0,,0
0xa503acb0b97a1671fe3bf8a6e89db860eec6ba05,7000,149,756,0,,0
0xa9f6af9367722e7f9e10257511e57c2811fa54ff,6975.376225,55,913,0,,0
0x8af20b4104f34ffaf7dcf52a28b5c61cbbcb443f,6966.769572,336,851,0,,0
0xc62d9c14ef200bacab10d87ffff81a317fe01c7b,6860.509101,343,901,0,,0
0x09a1ddf553dd5cac0ed9da681c9d75442f825805,6816.630244,0,,0,,0
0x0ef74e478355d6dba196e6a1ce1a6563237050f7,6767.92341,141,641,0,,0
0xf7c961ec8a72f48ebb59329f4ee6559ea68c8882,6671.49,438,1232,0,,0
0xc4d50a67ad8158295a10dd77fd637f7288adfa7b,6670.064323,581,902,0,,0
0x90e52ffe38555588296b2fe8804319ee3fd0d255,6667,12,602,0,,0
0x48c3541c17e9bfdccd625b54c9591b4782d85341,6628.414314,65,1352,0,,0
0xecc072714365ee2fbd2e90c752c07a95641a5fe6,6617.845847,319,919,0,,0
0x6e2836a14011294e997d5949bd6b210d732111cb,6599.970851,341,632,0,,0
0x452665c694324aa8ea264d48bd49c56cc24022fe,6582.9,159,2078,0,,0
0x2cfdb51dbb70d51a14bac983a0bbe9b1d9ec4b25,6541.926607,14,212,0,,0
0x7e7c15ea104e49036cce3370eaac465a18414e13,6524.580395,171,828,0,,0
0x963d05d86c2dfe9eb8315ed49b10d4d7a3eae5cd,6497,71,856,0,,0
0x76e5fd6818f5ed1e47a6fc8fdce75b20551cbc46,6495.53625,50,652,0,,0
0x5b38edf584008381d4dcdef8609db196be32a5be,6394.493007,5,519,0,,0
0x2aae1dc70b59195d7459cc22f819edb0acc68295,6359.222977,792,1588,0,,0
0xff6105225be04300ef29e32c5e3e5e8b37e73a6b,6350.571673,232,1764,0,,0
0xe9670b472796db7f88ca9973f58aed7889fbe424,6321.182256,100,57,0,,0
0x35171b79ecb5d5eb4aeff818d59abd70da49c309,6299.987415,165,615,0,,0
0x9365c31430feece3591711bf452fb1fc477cf5c1,6265.9635,67,459,0,,0
0xfeb2f2f0a111a95bac689023daa8d886ad413fbb,6227.25618,316,1886,0,,0
0xcb937212f1dffa4dda6837cddb4788d1ce5e0251,6200,267,1657,0,,0
0x9d1232faee6a8a5662f29c47157647f52ed7e4df,6190,271,315,0,,0
0x632bb1028d1f742983ec4254babbc58eda95d8e6,6182.90678,233,1021,0,,0
0x2e9df089ec31d6f3e5fcb7dd01422aabc57864bd,6100,14,635,0,,0
0x940b874cc04790b95b292677dff6429eb47d25a5,6100,35,1886,0,,0
0x35ef1997db52fb59f38927969a869e9222d5d2c3,6070.02824,66,69,0,,0
0xf6d33436209801bceeb91896e6461ff25b058b9b,6055.203102,645,313,0,,0
0xdac35bff4913609749525f768f9ba092d89d968e,6012.0177619999995,42,1905,0,,0
0x9271508ed0ef8f9d75559c3600b77d86443af351,6007,80,1372,0,,0
0x65feb64175f34bc700d99a04213a056e6561d69a,6000.000000000001,1071,1196,0,,0
0x21d4e34b6469a885b8c4f220df24af0f8a654d4d,6000,166,958,0,,0
0x603f64debbd1f7b54f7d6f952fb1a780b14ffac0,6000,2,165,0,,0
0x0377fb8903f2ff18987436ff873a6a72fe37bbb9,5999.989740000001,1019,1901,0,,0
0x55e79e8ce805f02ffaeec6e4b2908e42a8b6fc30,5993.520901,5,475,0,,0
0x6549b4a18ff62aafaa8c5f265ed0dc43e6e9665a,5986.25446,28,653,0,,0
0x46f5a5b098921624d5fb65fcba12eb1b66a4689d,5976.578709,3,486,0,,0
0xa20a0b22501e5507114ef1b0e88174f510f01ccb,5961.131188,128,180,0,,0
0xbc1afb2fa4db23599f55436ad6857b4c193d338f,5956.437886,455,520,0,,0
0xf8a8a0d1018dea82c963d8975ae0f47ecda5bc7f,5944.156126,37,733,0,,0
0x4fdc64c24576d3066c7462bdec3216f19c78eeb3,5929.224326,105,901,0,,0
0x03bf6d33dc4269f4262d3a75030cd318f3dab32b,5925,866,778,0,,0
0xd47aec165d7469e266f650a049c973ec95c706f6,5901.155288,307,485,0,,0
0x011caed210c8cc9603dc43f94b864f2b49a377ce,5900.724874,567,1908,0,,0
0xd794ad8ce1b59a2babd5319d59e32149b61e8dc0,5894.23727,38,857,0,,0
0xf229701425481392672914154c52e3931035cf7e,5882.330859,2,671,0,,0
0x0be6befd00bc83a4a9fbf80740253db0b02087b8,5874.4614,2,735,0,,0
0xbe3c7637815db18f5d471a3a0d4f937ae83dad0e,5823.9860260000005,996,1758,0,,0
0x58c2b66e9f17e49e6023f9d343c5085f76d307ad,5816.795991999999,0,,0,,0
0xbbd8d63a4c55a4f89b0d242d693c125a521622c5,5800,389,674,0,,0
0x5562579f9a914409e7b9fd168e453a5e9ca40af9,5789,29,621,0,,0
0x95dfddf52a166184f9b67266cfc965fa02fa386f,5747.837198,334,743,0,,0
0xecb6a3e0e99700b32bb03ba14727d99fe8e538cf,5702.7948760000345,5887,2166,0,,0
0xebac67cbd483f49011803033f0e12d6ec16c0c55,5699.172592,20,273,0,,0
0xb59cab7deda495490d6b9eeb518374a0521fd76f,5657.804,428,613,0,,0
0xd4b9d21ea51e22543dfc55d96ddfc58e50e2280f,5657.611481,135,745,0,,0
0xbf4d452be8b6c0bf38525292a59e156cc60a7b22,5608.988163,474,1001,0,,0
0x7c4612d66a6510f6f9d9bd361dddb25c45486c56,5588.603548,50,462,0,,0
0x4dc8c93be052411cfdf323fb553c97a0ddd04386,5564.289278,8,641,0,,0
0x44fb6968b0091f59d0d96b2fde8cd5c2bc5364f2,5542.441465,234,945,0,,0
0x68b294041bff591adb7b4c65e41fe76ab49d6899,5538.1071,159,486,0,,0
0x5428f0514fbac25dc0d4a36551da57c407ffa940,5527.345036,88,1410,0,,0
0xe95cf6473cf68ed1594a7123fa15a962f7d1ce3d,5527.208281,85,160,0,,0
0xa2025c136089fc08854bdcdd4fd8fde4277a9027,5517.183661999996,458,848,0,,0
0x8ad7d3cdd5baff26c3c3cfb9837b380b8c701c68,5500,84,794,0,,0
0x20469d18d275201cb0df646be41e17e328fd7419,5469.45,94,1086,0,,0
0xa70133dcedcbde65a3bfca82ed4b218d927ed2ec,5426.897637000016,418,862,0,,0
0x5521163cc43aac51429ab1b10417f8594ca03baf,5415.639362,448,936,0,,0
0x95335696efce750776cb02f00de1bdecf2e5b008,5414.053981999999,42,1897,0,,0
0x6cd6d7896a63db925e37f3dd42cbd1fe6dd54a45,5406.953002,60,617,0,,0
0x80bfabc236fde7da1e74eb809741f5a07f09e796,5401.982637,315,769,0,,0
0xb1063b61252703dea8f68bd10fba65bc3561a477,5400,36,740,0,,0
0xadfa2e8cb46d5ac3bd66461dae51f99a783f17e7,5366.915332,8,578,0,,0
0xf727350faa703167b9d372e972e8d3737244c695,5359.954836,11,678,0,,0
0xcbbc44b9e18746f1a3b4c1b2caa3f3c03fda7ceb,5316,0,,0,,0
0xf489933a88d4c0b31655638c2a7f4e7aa47b0301,5285.511542,57,984,0,,0
0x5a406c8055808d3b989558cb89720ac35625660e,5207.98,7,749,0,,0
0x94a468fcb53a043bf5cd95ef21892e02c71134be,5200.928152,8434,1506,0,,0
0xe4d5365ce1f357ceeacf1532049ffa5d01f36471,5188.736441,5,25,0,,0
0x859eb852e93ecc12f24790ab764f98a571b9757d,5171.036519000001,3542,774,0,,0
0x982406ea4b0b13614546ff6f9a9c85d027a54db9,5147.328862,21,786,0,,0
0x15eca92ba12297cac62f25dff62284ab7899f237,5136.484833,268,664,0,,0
0xb5ad534d8b9cb98b2ea0d9e5d4facd2ac9dfd740,5119.810799000002,169,694,0,,0
0x60b0f1919cf4ee46d1a8d63428276512814de570,5096.497917,311,1170,0,,0
0xd7d48d51a482b4229363cfde48e83841c8cb5c9c,5094.100456,128,875,0,,0
0x05b41dc849615bb44161bdb8121478b5c85e1f39,5086.852819,2188,735,0,,0
0xa083d45dc7b97eaf4532f19b112662bd3adf03a4,5080,239,746,0,,0
0xbec2eff2ba252dedf394f3d5012670c4a195c1d3,5068.654976000002,30,813,0,,0
0x50f7f844be489aa9c040201691fdd95db4095ca2,5065.026865,18,189,1,58,5756.59944
0xbf7da4bee1d18a6f510cf69056dd2ba8e6a9f1a6,5056.665368,2172,1233,0,,0
0x7ee89d98b5731107a2a9cebc3d9a4e729d070262,5053.721847999999,1725,1993,0,,0
0x1f20822d759aa8f49db3b688f807bd58a98c7863,5050,129,744,0,,0
0xae43c44053dc6385ae360508c94414f5cab417d3,5049.482455,93,133,0,,0
0x6d84264a7bd2cffa4a117ba2350403b3a9866949,5026.317,573,841,0,,0
0x943b165172b0312869da62096ab73a8ed9f7a536,5021.384289,44,648,0,,0
0xd6453aa830df9dea720a71f932344d5c00b7ba78,5007.156,136,731,0,,0
0x5bdd4ff7b1fbde6be7f8620e1faa3f8ca8ae5cf4,5000.000254,95,768,0,,0
0x57bf3b0f29e37619623994071c9e12091919675c,5000.00008,1249,755,0,,0
0xf833bce423606cf5a9a2bd15c9ec31a0d00336f2,5000,59,815,0,,0
0x1a7726906504c36163bd9cf2b26c0b26572d67d5,5000,81,761,0,,0
0x31d90060cff716eaa09c4c12e28a7961bd9b605c,5000,64,715,0,,0
0x397c16c3512392e28a1ccdf2e10e27d802edbfca,5000,383,865,0,,0
0xa7a62d5fc2fb13aa2e4f66344686654dbc94fb93,5000,13,212,0,,0
0xbf53ba41063ef65d33ffe7dd973eb0cc936d4e4a,5000,24,581,0,,0
0x8410cb6c650f6cd33e39ad1a785c2d8e03e10890,5000,128,683,0,,0
0x17d537ef40f88bab0c9d4031f42eacdf31186450,5000,152,968,0,,0
0x9c194807e4c533d67e2a61ba8b5540402240d533,5000,32,886,0,,0
0xa06ad2e0339375124d255f1fab201964ef707e18,5000,410,938,0,,0
0x1bebf0e2c487bf6db1703145f0bba42f528d48cd,5000,493,771,0,,0
0x21c89106521bfe79fe7e87e658a48794e53d027a,5000,11,322,0,,0
0x084b6542bf22fcc13b2b7b02ec8106cf9e4ec976,4999.999830999998,133,656,0,,0
0xfa273296a238ea726d9af7eb835c9c586784ea2d,4999.997385000001,384,1325,0,,0
0x9663a4cf47174c02add34a60d9bac5252f59bf0c,4998.570178,626,650,0,,0
0xa03311f73e4f48c093fdcaa549b144e0ab510f3d,4997.6,23,581,0,,0
0xc89b53d16d9985a4623096e6771d99fc91b2d222,4997.27198,38,210,0,,0
0x7ff4976ba33f787817f608fa90da92386f5e4ae5,4995,268,1771,0,,0
0xba5f324fc2e536c02508ffda9d1f31f33fec5abb,4991.849315,0,,1,41,2500
0x8bab3bf8b3a08391be581582c146c6325f4f9c1f,4990,250,759,0,,0
0xbe31c4cc7a3b7298d8a5cdf220c03bf0592abb04,4988,100,1012,0,,0
0x47ecd7054cda10e941524514f25082e1fd210f56,4986,39,223,0,,0
0xb86b49afbc410cc0cc8d47207e86b73761ccbd9a,4984.939870999999,755,946,0,,0
0xbc91a30fe784f4bab064f9df8ef6b2251327d931,4980,53,637,0,,0
0x06f0618408e06db74aecd883a3d23cf0156475f3,4978.380716,257,934,0,,0
0x2c0120758b7e5195922a24f22da6684cd2d1b7ea,4967.949501,129,902,0,,0
0x0cdcad314d2dc043773d61a81c8fc19d690873ea,4965.342033,90,2031,0,,0
0x46236b1b4fc393bb224e226fe176e345bdead79f,4965.007591,8,293,0,,0
0xc930a57073d4548066e9b082e2b3299a027c859e,4950,3,619,0,,0
0x6105b9369bb01aa1df801558f5068ef24192c9ba,4943.322349,228,789,0,,0
0xa91c55f07ae4f8bfa8d1b0a8e6326e1bb6fb6185,4940.15,13,202,0,,0
0x8da0a15786008f543a760701e2021f992e1c1cc5,4939.142546,7287,2031,0,,0
0xe1fb8745da4fdbe97afe825ade096383a6b2171a,4931.688442000001,601,1033,0,,0
0xdb7c3dd1225b473ef99e61c88ff69a5376769104,4925,103,773,0,,0
0xc07067bb5c08228bd99a916cc5f7b89f5c7b538f,4914.915918,61,1118,0,,0
0xb1a49edcaee2ecea7588c8a8d7f09ed518e4e1fb,4911.976692,155,741,0,,0
0x21e353dd845bee59260129f8eb566daae858cc8f,4908.01056,47,497,0,,0
0xfc7a49a2bebb504d5ef2014c5530c166f2fac653,4899.539931,24,658,0,,0
0x20c70cbd3d32ef689f47532af048891ecd4bb3d0,4837.253666,358,783,0,,0
0x332d74247b2762f7831742b7e27b75d99a2b9aa2,4831.517647,4,710,0,,0
0x9102a9ab35a47d88ea92eead5b985312d7cda0b1,4816.518908,573,860,0,,0
0xde07abf5663b88fbd0974ee69b3bc75971a29381,4797.190268000006,2703,937,0,,0
0x8154322e396db9a428201a906ef1fa38f5a52c09,4753.586046,351,796,0,,0
0x456ee5b6ea8ca03adc0aa7c9a65bc07f396b70dc,4748.387785000001,271,755,0,,0
0xef7caa90505d7c7e824d2c4463dd8d39c5c370c6,4722.944004,4,690,0,,0
0xd68fd7b6c28718f8a42faa7cc342a789e3748331,4703.841454,92,641,0,,0
0xef6023f5ce07794069a7a1e3942f9bf66504468f,4696.807486,0,,0,,0
0x57d4a2176b8f4cd024ff4ae863cdca001a4e006d,4625.980862,18,680,0,,0
0x8cc1547f2aebbbaa9466310355110427449a937f,4518.205683,418,764,0,,0
0xe7ca7020820af2c5786bb543c44ce649599250b6,4500,776,811,0,,0
0x144155b56c3951775db061a56fff2d28b5981438,4500,11,1032,0,,0
0x1ee7f9e271c5b6bbe4343b2eea1ef0996e87927a,4459,311,709,0,,0
0x988cb6829715794f0d28d5462edf7e59fb39fe64,4410.31496,29,875,0,,0
0x040895b7a5c852ffad80e960146d6bff56528535,4410,22,690,0,,0
0xfedbb1a2f8e5e4a380adefba8618378f1547dfbc,4386.086822,14,701,0,,0
0x2991981eb466f227df6d0b9c6d63cb22f44ab30d,4382.6418,4,513,0,,0
0x33357036c92deabd8eb81a175bbd78ed62e0bc8b,4361.702377,18,1312,0,,0
0x1f6b9fb3a37aef4b815f58d84d55779e42b19482,4359.036159,0,,0,,0
0x4eaa8f91f14f00f4c549f78ebe65f88054832619,4315.582042,206,1036,0,,0
0x8555d9b2e460be3cec528c5dfe031f5579d0d701,4301.944265,9,681,0,,0
0x0a1b57b0642ebed1c84eed1e7e7cf4af918779f8,4249.322617,185,679,0,,0
0x436c4cba3d10f23897f00f9ec3441407c9c87fa9,4241.300000000003,138,444,0,,0
0x0e950e75b652878e6a3d3ecb6e5797452a918a05,4240.225006,37,231,0,,0
0x6d3daab6c7ebd8d9dd6f09f042a7760ee9fc687b,4226.8,4,672,0,,0
0x18bfe375e16d877918b748a38437065972b76ddf,4218.321468,87,724,0,,0
0xdbd0e107c322ef7aededab26b7e54052b13388e7,4207.939677000002,28,553,0,,0
0x9d66d6b226b69e3940278feffbd0df0018e34e73,4198.093328,95,743,0,,0
0x59beb8aaeacb726309aee36234e01aaf8d534d2d,4186.344953,353,888,0,,0
0xea513c1a54e3eb239ac9b837351007a679dab198,4160,42,625,0,,0
0xf84d33d004eeefbeaee641c9d82417ad0b100b1b,4158.547373,325,911,0,,0
0x80d7a0a61bf3c8982b74daf4a51966576b2ed5c6,4153.49,1298,909,0,,0
0xd178db466729c8a0d391041f1aeb41edbf6380ab,4131.885225,201,815,0,,0
0xe692171e4d49d4b889b218ebbe7eee2606e8744e,4077.903904,3,508,0,,0
0x811570b8cd6605aa9f507623456c963765695d95,4072.7935080000007,158,742,0,,0
0x7a71047163ed8567453e915112897a7068081a2c,4049.702357,9,745,0,,0
0xab2b4e053ceb42b50f39c4c172b79e86a5e217c3,4045.322539,1084,1864,0,,0
0xf1b9686626d78df34ec873fbb3b3ad052280505b,4022.366834,431,1842,0,,0
0xdd42bf845309d57bcdff9bc308c9f0ca6ed50425,4016.8,13,883,0,,0
0x5d3d6666c83831b6ec5de51922b5c85bc7b87de3,4010.649252,63,605,0,,0
0xe7f945b037424284fcac3d51dcaa5b970696bdb0,4007.100412,835,1220,0,,0
0xe5a377d56174bca3923839e3e8aa832981868028,4000,145,742,0,,0
0xb3205bc8c4e6d4eaf339ad99bbc4b1a5ed3e9a23,4000,44,560,0,,0
0xc0d3a8d939d8653f0fd8fe7a0646dd3884293466,4000,3701,2100,0,,0
0xa1166fc6f2107be849478665257b38458f19aae4,4000,274,1838,0,,0
0xb82bfddee389aec1360a7d5524e64b563ef54751,4000,27,106,0,,0
0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,4000,654,925,0,,0
0xb94e1bd8bb1b82c8c68d5edca05449ffcb3607ea,4000,30,752,0,,0
0xaa4642d78366942ddb37f724679f0e19ac02b229,3999.974996,108,725,0,,0
0x104965b9c080d31ef3028d0a04653cea46d7c4dc,3999.4053369999965,228,901,0,,0
0x4fdf425890adcc3ca34b97e9b0de56008c323a37,3988.000031,282,777,0,,0
0xb3322215ed57c3c898215f74f72336855091a4e0,3985,17,658,0,,0
0x507a585d9f23e1aa86e61e593fe6589a61cbfd71,3980,6,672,0,,0
0xb0f532c488b4066335b8b96c1c6d090cd8eb07e7,3972.144432,16,672,0,,0
0x6f42e28d9080ce44cd6eea2ab18d3c5aac68f001,3961.158019,14,679,0,,0
0x219947b60c9431e73050f4d583f271f5abec1d3e,3887.050030999999,366,814,0,,0
0x5cdfaec7a98e40b470cb7c8663c6ce09c2983fad,3864.443406,5,697,0,,0
0x86e83415d1b379480b2ed307f0ae060a7b806b66,3860.501021,207,784,0,,0
0xbebcf6cddce5b5a494d7ce051ae3688a925bd10b,3814.1302590000005,820,995,0,,0
0x5bb18fec58e7671a07b5c7cd725cf8fe529c1a41,3765.303672,10,696,0,,0
0x846976adde6f17afd4590312781dca81455c21d8,3749.073526,1986,339,0,,0
0xaedea576fbff23067694bb95722330d94d4f4d90,3731.8245970000003,155,578,0,,0
0x8fc237c3d8c5d6059b0146263897b3aceb11134f,3730,36,700,0,,0
0xa013a178933a97e11f3eccbffefe7d102ddf7cac,3694.68709,207,613,0,,0
0x2f5f939883cb8e06c1f604318638c5ae09e45701,3674.770125,102,381,0,,0
0x509decc74727b7f0842ccac8123f948214e42eea,3669.900551,35,791,0,,0
