bal0,first_wd_hours,owner,ran,tx_sent_count,wallet_age_days
197.914516,,0xac8250511b5c200c8c3ea05be6df1f355c7660a5,0,4,649.0
1182.2842869999995,,0x521b86fe4e1c7037e234c1dade633ced50759d70,0,43,981.0
687375.6323140002,,0x54e39961b3b01ff78dcd64c7d6550feff22f32bb,0,36,1763.0
9489.226141,,0xfd1231ff9cec0d88bee940daacdb1f47b6be1c45,0,15,1270.0
383.3211560000001,,0xcf96ad2a9e3cd429eaa7957e1cbef3eefe0cb183,0,211,292.0
4207.180643,,0x400704a17a66de7f7682ff230d0cf12225987f4e,0,132,982.0
497355.522939,,0x61fd0d043d519f5a2bd05785000f30db96809429,0,18998,819.0
249.928972,,0x0102b26d00ce797d07987e4137a5307330fd1b2a,0,11,971.0
200.0,,0x622f5c19cbee85f8061960f7586dc79d83b73836,0,4,1113.0
24704.096264999986,,0xeef86c2e49e11345f1a693675df9a38f7d880c8f,0,0,
331.648733,,0x1107f797c1af4982b038eb91260b3f9a90eecee9,0,48,660.0
382.963517,,0xa72eacee720136a3b174e644ec24459d2c60512d,0,192,634.0
277.75,,0xca1e5e721ce491a119991aeadc0c6cc876fcad01,0,43,723.0
200.0,,0x34cc5060b61f74f0bf5152fcc86c6092bc7ea9f6,0,5,723.0
2439.3776179999995,,0x5195a5a4634f1623b7f284c837f92c703ce87ab1,0,227,749.0
129.362282,,0x48a7388040b7b06443fad28d4e9792c219d22ed3,0,12,612.0
8134.025029,,0xc528bf6d18387e274a7807488a22763a55271f62,0,19,782.0
29853.202160000004,,0x00fbffb0953b79eb6ca82b390b35b852d388ceae,0,51,823.0
216.07347,,0x608f7c466377a70726359f3967bf19493fdba386,0,23,946.0
184000.0,,0xdf2583eaef0ed1992e503f06e37392dc2e344f20,0,3102,1870.0
100.0,,0xbf91462a7137139cbe83567e1ccafc66f2fd0e33,0,0,
248.0,,0xc60f8f1db5fe7043996effeee40974e6efa15cc5,0,5,811.0
27908.398744,,0x12c88ebd7f82d3d8a33a8ffd88390967f45f9dd3,0,252,1609.0
1214.526745,,0xd0e43a5c80d0f1e2cddeeeb86ad2bf8249792279,0,3,695.0
991.003028,,0x8f1969fb275ae1acfd3c44bf973c0e46ce5a4118,0,9,487.0
