owner,ever_borrowed,n_borrow,n_repay,net_open
0xd8f3059ba60f8253977fe6731c3e54abff368c48,1,1,1,0
0xc01a3b90d0a895f555ae806a1133f42ba904aaca,1,2,2,0
0x8889ebb11295f456541901f50bcb5f382047caac,1,13,8,5
0x5bebe36209adc64a1595feada33dc63ef09ea1ca,1,11,6,5
0xafc258cc5c411f30042d6cdb196727365aec118f,1,3,3,0
0xd119d47deb7a66a9923f4d10f20a48c0410a9008,1,2,0,2
0x61e2c1bbbbe4d841028965b8bfe0a2b83dd39f63,0,0,0,0
0x858256cc555b4ab1a2220abda500859a62211579,1,1,0,1
0x586323f7662028085e416d6c1a3c82d8b736e580,1,1,0,1
0xf0ee45c02747120c51f03d729554f7190f3b9276,1,8,0,8
0x282224b30155fcde78c9e11440c7e23e8a1b9ec0,0,0,0,0
0xaf002b63f2d353c88dc4628d2ee894d97cbbc10e,0,0,0,0
0xb9b5cd40fc69871eb579872b5e8065a29d2906da,0,0,0,0
0x68d17b7b18e06fa89e7e24b8aa60171bc3a66316,0,0,0,0
0x730575cb47c799fd5f3620361aa121dd02772499,1,8,2,6
0xd75e4e6191724c3813880efb6da9fa5b1aaadd1b,0,0,0,0
0x2142f302af1dbeed7c74a9c7efd5b787a21788f2,0,0,0,0
0x399a0ab358cd880b7df71896cdc8cc233ec1134a,0,0,0,0
0x57770566e4f16b0abbcc053de280edb58fd302b6,0,0,0,0
0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,0,0,0,0
0xfbbab2e81379315698c4de2539ef9b70bfda97dc,0,0,0,0
0x8ca964e7dba52deb032a3fd99740bd100058a77c,1,3,2,1
0x5a7ba787e7cf00f9ce55ccf2c54bf1c0c29231bf,0,0,0,0
0x8e7139897c4e9dc56bb6add81187a431cf30ce83,1,1,1,0
0x447b3a4f0c93a5f5d03bc14132f0e6b03ec6a97d,0,0,0,0
0x15701e2aa7b36a7d30e0f181eca449151d098b44,0,0,0,0
0x41acd07f258039a038fa806540d84eda9d10e169,0,0,0,0
0x391e45314c4425cb1feac28b19c589d4f4303e54,0,0,0,0
0xe6350e88bb5396b7b6109c405576756b3a909107,0,0,0,0
0x5e291185139dd5df2d4b0d99b5ccca2ab2e1e28b,1,4,5,-1
0x8e5562acc95ecddd849d607ed5d455a614f9da2c,0,0,0,0
0xa319266b88444a71f9dd3618d7c7d6e525ae9766,0,0,0,0
0xadf8a3bfe06c070f63cf3aaf6fb1aa685e040bb4,1,2,0,2
0xb5f0445633ef1a78aae891a80ba4416be1fc9c66,0,0,0,0
0x64537fda38e99d24919967f65812695cf3a5d8f0,1,23,5,18
0x516f50d29c40c06585068a269f51cc7b49c1220d,1,10,4,6
0x51f13c84b49b64ba6b1615e7d91b11066908bf3c,1,5,3,2
0x897cda859e56a553683df8b8e33e0cb2aa8d5e9d,1,17,23,-6
0xce5b3413ccd116600ee594a1a7d7d4a09d8471ff,1,1,1,0
0x52a1e5e64d440610aa00406c28d82a5f086f9aac,1,1,1,0
0x6f2827f159a5df21be24f47f2ea893f7e3a35fe5,1,19,4,15
0x2dee59010cbb5dd5dfc4ab90f7a63c423041b2bb,0,0,0,0
0x34a30f818b7fd3d48765e610c94776552977f68c,0,0,0,0
0xe0e1e7659e40a9bca693ae085910bffffd8593db,0,0,0,0
0x498d4faa1038815f57c51fee61e1809be562e4a3,1,5,1,4
0xab2b4e053ceb42b50f39c4c172b79e86a5e217c3,1,19,6,13
0xb3fad4e137bd432c2ad509fba9b33fdf1555bb08,0,0,0,0
0x63d5f4ac36bb75f677d5a0a83496616c3dee2c60,1,4,3,1
0xec24326dd4e8ea371b22a83912f5b1a420c9ef79,1,28,28,0
0xfda47d2aebe6fe8f7c07de90e501d747b0674d61,1,3,4,-1
0xc8d9b774f920382e9b69900c9506e7126d3ee899,0,0,0,0
0x3ff338f321a774221992b89c6fd7ace47246a60f,0,0,0,0
0x41e20c8511e1e721cf2d89e3e67d885c5fa9ae31,0,0,0,0
0x97d04e0dae541bc824134eb4dcbde0ed5c3316eb,0,0,0,0
0xa49203ef11a95e47ac522db53b79c453df0476a5,1,7,3,4
0x8851dcdfd3fcd83cd5704dadfbb9df091681f577,0,0,0,0
0x28c380aa56d896a28411e2b3aafea2a76b4cccec,0,0,0,0
0x6c9aa7f81bf9eb91c51f54304f5da0aa90bc503e,1,1,1,0
0x396c33fb9970864aa8976e60e91f7a6780fa9067,1,1,0,1
0x7f98b5a2da716b64792a53ff8b550df3f815bc1a,0,0,0,0
0x0e674a5ab96e58674f0e5b4107ff6fc453f2e4c5,1,2,2,0
0x584f6ccba0af62855d387e317d73f0f77083465d,0,0,0,0
0xd8db2aef7f53e4acf98c8ccfe8a88f5630f0d098,0,0,0,0
0x09a13c09d94f71ffa7fc82704f08ed403dfa9b59,1,1,0,1
0x37a0e4902b337dbe35923c909ca47ac85b58edf7,0,0,0,0
0x07ac816d88643a7140cba1624980a0c5e12e7a18,1,1,0,1
0xc3bb6a3038454cd392151ae4a408f5cfa3ec7267,1,1,0,1
0x2a1049062c6cfd69bd38fbaf3b0559df1dbbc92c,0,0,0,0
0xb9f60d74f27a6dbac921acbb89f9e54895168415,0,0,0,0
0x3fa76d3d45a906249d2c6482499182ef76a91548,0,0,0,0
0x6505f5b020bf853a741cd72f803d3a099a5adb2e,1,1,0,1
0xab32bf707c9d9f78f1101f9b7b4d6b4b3727b6ea,0,0,0,0
0xfab841d489700fc364989a213f0990e7ade74133,0,0,0,0
0x3d3233156c7a58986f05b3f4c8c539c72502b107,0,0,0,0
0x652c2ecf7ee7c2a1a635d83bbf456ef0dbae1cde,1,1,1,0
0x48112a23e1970711a15ddfbc7b27219b3fe787cb,1,1,0,1
0xf4b612c6656a42ea3dd52b0c675300f358c90341,1,2,1,1
0xf911b0eb8ddd0b9ea5fdbeef151c63c4f458e0d7,1,2,2,0
0xb2cf7363808d4ebdc7d987f7a91fb5bd9440d83c,1,20,9,11
0x3c1e1714d88c289bb2fa35f9baa5abf25a08fce6,1,2,2,0
0x46db0650645f7c9a29783c89171a62240ccc35cf,1,7,7,0
0x3b877c3601cc67f272f0fb1e05360cef608e9964,1,1,1,0
0x0f39a0b0579bf826eb7553460c9e6808a421d50f,1,4,9,-5
0x24d197db5f5963084c85b4dca98e4acaae83bf16,1,26,19,7
0x71c3315b18f1f120b8d00fed2af800da4a53c5f6,1,1,2,-1
0x9762e4ea1286a76d566b9d5953093ee6406c72fb,1,1,1,0
0x22827df138fb40f2a80c00245af2177b5eb71f38,1,2,2,0
0x4730fd5720754f9d395a6cf07f66ee8fa92c4b8d,1,9,4,5
0xd76356a14b63497e3209b5959fc362c2856b7f72,1,10,1,9
0x721931508df2764fd4f70c53da646cb8aed16ace,0,0,0,0
0xda0dd48024b95ff059eabd27728b1352cd39a97b,0,0,0,0
0x26ad3416e70bd055dbc5e34c91d17d72adbe1478,0,0,0,0
0xd909d41166339e3d698bdaf73aba874f22e3766c,1,2,1,1
0xe045c1c97a575b92bf5dd5e0ce2ef0e49e59799c,1,3,3,0
0xd5ac0d30b6059640ca089c608663562601d81b42,0,0,0,0
0x58cb09cf5dd5225fb5f3c43054ef343e519d6380,1,15,5,10
0xceee7adc8f403661fc2d72471a6e20631a5b36bf,1,17,6,11
0xa9dacfdb14e4e858d7b062d51871bd3a76a092b7,0,0,0,0
0xfa2b04d42f763b6819956c793c94d62e5653ecc6,1,3,2,1
0xb4c11a955979685c89c9abb032856dc23dedf80b,1,7,5,2
0xe8707fd5862d75e919f1681477df8c1b0cb0aa28,1,5,3,2
0x5951332036b703c3be04fded1b36baa3628435ed,0,0,0,0
0x1585448302389baaa5ba0f24a50817da14e50169,1,8,6,2
0x193558e4d4a8a739d5bd3b953e3b4f7a807f2bb4,0,0,0,0
0x791e95918af4bba8c25dfacc61623c68995bfd0a,0,0,0,0
0x87ea5bd576368166e2aae8c79c2e0be348961d40,0,0,0,0
0x8a9f4905f26c97d11a3f8c7e8c9b5e3730d216bb,0,0,0,0
0x8953172b0bb93e1115afd301102738e9ad5e1b7f,1,1,0,1
0xcf8ed52c9f980b645e6f5758bd68ff989975ae2c,0,0,0,0
0xe1de52e1c682fef0f47cb6c50537dd4223cf761b,0,0,0,0
0xaf1183e634caaa49055ca013b297d8a54179ec3d,1,1,2,-1
0x216c48b22efcaf97aafa9be2df15b04a3890a1b8,0,0,0,0
0x0dde60111685fff8a13071ec876f6296f063b5c4,1,1,0,1
0x3f7c455f255a59916bd84b4b7bd6712b2311d700,0,0,0,0
0x025042d3852c4cd8b369bbf30aaf53f08de655a8,1,1,0,1
0x7d728247dc6e2b23e6b2189f87f341fe346f1487,0,0,0,0
0x9e7639cf80602f32097b666a416062d0dd66a152,0,0,0,0
0x64601c4271123540ed8f788f5f0cca9da68afd00,1,1,0,1
0x10bf0cc5fce2f6b8cae0dc97255c2e3a57ee9d47,1,1,0,1
0x0fc6290791877b74a829d68bddaaeb4004fef9a3,0,0,0,0
0xcce559f724ab2f804930cd82b706450093882760,0,0,0,0
0x5f0ad0c43b990d21c3dbd8fefce386d70eaa729a,0,0,0,0
0x39fb0eed83ff1537053749e2dd9a8f77e9904132,1,4,0,4
0xe1690f5153ad0bbc683964aa81645c49b3cf6567,1,2,3,-1
0x19cad812fcbf2b82b6b20edf7e8967d87966efb5,1,1,1,0
0x7678a68d63ce8dd2a7dfd595123fccb7069b9532,0,0,0,0
0x571a9a6e0be857ce6e54a77b2882e2453b8a9d05,1,2,0,2
0xdbb67ee92ec68056164df54f0c818c89fa808120,1,2,2,0
0x4460c8c57b8094d64076e6c26711c3b65554c8d9,1,1,3,-2
0x5b3fd6ab888291e33b4775d6168c9845e093235e,1,23,2,21
0xefbc103259b500ebe6408fc7c91535b0e158e22b,1,1,6,-5
0x51561dc30dbc311511d55a4f080861d60c8ea0be,1,1,1,0
0x7b8256c8fa697911f870b5c3f6254a00e6c619d9,0,0,0,0
0x4b44b5acf4a47c45e4faddb7fecc79ddcce9b739,1,2,0,2
0xe8d31d5b75fef821ca5f13c998955ec8b23bb4fd,0,0,0,0
0x1cf47225aa0af57247b1d90e9c990ff3a2bf3b6c,0,0,0,0
0x8fd5d7e99bedb655860f14028f6782d98ee38457,1,2,3,-1
0x8558f502887a9a52c4b265d72327e0e529ff790d,1,1,0,1
0x7f2de586d79ca67a7c95e79c23a4224bcff6d063,1,2,1,1
0xdcd7d160815a1c256ddc73b3faa89391114d8249,0,0,0,0
0x426cf0a8423a9522a78cd3325984ae000d425eeb,1,2,0,2
0x13a24bde707f4b99985e2fa1d82620b2197d5a72,0,0,0,0
0x407183e8fce516fd68880769d65295a8985acfda,0,0,0,0
0x3e32aeb16207444df128557cfbc0e1f7915bb63c,1,5,2,3
0xb71986fa8693947be114cf43e583f7b9093c45cf,0,0,0,0
0xe39df8c9b507c3e8230a70a26807db31e70f794c,0,0,0,0
0x7c882e84f40fc9e8d200d5d499d40a219921f899,0,0,0,0
0x27be1c2df79540a1577f5533531e0fe08e04bf53,1,1,0,1
0x9f0f49d42db395ca15cf8cadc56410b0137989b4,1,3,1,2
0x595ed0a30f7da9c1f3dc0a875ad4c185fbe1cbdd,0,0,0,0
0xf53e6941aea781122ed745f8b7adb76ae183f4bf,0,0,0,0
0x5180db0237291a6449dda9ed33ad90a38787621c,0,0,0,0
0x68914cef856d8f1497bdf7a546df7239ec61ef44,1,2,4,-2
0xc25c3f72cdae8bb3aa7fa51df46c1504a7e785f0,0,0,0,0
0x49df4533700d979f382141caace35f5fc4fde48c,0,0,0,0
0x5eb256befcf7bec967c9e60563009c1dc5e5b1de,0,0,0,0
0x6c2c5dde6b584c1037259e0b1bdd157b05c35b54,0,0,0,0
0xe3affe2325976315f02a3e679b9b983fe6e29e40,0,0,0,0
0x0c8f48f84d5d72e1230f1af94870f33a52b0fae2,1,1,0,1
0x9b7c4f5d43c6a7d0ef5a3d181a1c6caaabc91588,0,0,0,0
0x87d5b1033302bc9e3ff1690fd05e81d74d8f6547,1,3,3,0
0x54fa8b5918b00f0e5024a2e5255af61bd8ba7b95,1,7,8,-1
0x67a305fb259dfd453405ec4d0aa673fe016b107a,1,10,1,9
0x18216fb0b1f8fa9073e3a50234d23db2b7c994db,1,5,4,1
0x4a75f0ae51a5d616ada4db52be140d89302aaf78,0,0,0,0
0x750775b3785c4d0740c7abdf350471c38a0793e9,0,0,0,0
0xb532cfadbe308a75d2fdfdc6de28a0cfe0dbb70d,1,17,2,15
0x4ff739c27dbf71190dc49a3b3272f4ad714c207c,1,3,1,2
0xf08c8c58f874e3f9040bc6403a881e01ff550779,1,2,1,1
0x51adfda0f7e853981d8d4a1f0d98122459c73bdc,1,1,1,0
0x10b2a71ce5bbb354f1cebe343918c4c45bfbfe08,1,2,3,-1
0xb6312ac4a2aacc9c346e2bfa4aa505fb5749bde1,1,2,1,1
0xa062cced5e36b5c92618c3862571e4ecd5626870,1,2,4,-2
0xf40404fdfebd54f03c7495ed71a0a96bd2dc8d93,1,4,4,0
0x921db857a07282d5759a39eb7e9581f71562ac70,1,1,1,0
0xf927b1b7fb30c08268bc3a796d240cf8fcfdc585,1,3,1,2
0xd5a5fcbaf0680e2428a1e594c9c5bfbfe41d4523,0,0,0,0
0xdc2e7899f3bc842fdada6f5c172df9ddd36f8298,0,0,0,0
0x69420f472c8adb8ef633c35062a54b38f32fb0d7,1,6,6,0
0x2fc18c1422ea1cd6c22af0dcde176df7e8103d90,0,0,0,0
0xeec1e0f055af1f45ac67400b7c706494651c3a53,1,5,0,5
0x1434d117c7b341de3ab13d325ddf4d044e722b69,0,0,0,0
0xac1b80e06f970879bfb8f2b92b59442593f332b6,1,2,0,2
0x72f6839046c8c4aa4de63b30d0ba0616aff93eda,0,0,0,0
0x16aea9952f9d308b1a1def3684b0f18111a0aabf,0,0,0,0
0xd4d350e0e7730660e6cdf532d613cdfe775d6513,0,0,0,0
0xce10350f297bd664723a4d590a915113ae64d4bd,0,0,0,0
0xa9821681fef27ed817df77e476dddaf0adac4443,1,1,0,1
0xe985a1a1248b995266869258cd965f1de11111ec,1,2,4,-2
0xbc28d3fc96b8ebd95bc085018ed240db3b1a1c21,1,7,0,7
0xa9c9831c030dbf5de3917d7b51ee58b7a0e6e98e,0,0,0,0
0x6e331c159f0cb541fd0d0787a616888a61d9547c,1,1,0,1
0x1d0b54e6f6845c0ca57befa7c3b488cb0c86377f,1,2,0,2
0xe3b275a1f8cba50e9447796a0f8626ce99e1527e,1,5,0,5
0x3c8a23c9a1859fa1ec62236b720fc18229faf962,1,1,0,1
0x7e7c15ea104e49036cce3370eaac465a18414e13,0,0,0,0
0x871061661c9afe93307d956cbb6250813cdfecf9,0,0,0,0
0x2e7120815f96f097ae53acb79a26228cb45a05ce,0,0,0,0
0x12fea79122404634a03df7ce08e984e6c128fc21,0,0,0,0
0x88cfaa6414bdffd15d78cdddbb54b1ab99886c53,0,0,0,0
0x73e60cd967e957bc6e074f93320ffa1d52697d5b,0,0,0,0
0x8ab32c30484fc3f739b582b118b0f048aac77676,0,0,0,0
0x6fee095651ca4f85d282e5b647730b6a53fd9c13,1,5,12,-7
0xbe5163e0f25800b59ef26c5f5d5ef5eb078ae6e5,0,0,0,0
0x7760cd6f575e234d83b593a20e7f8a68b2d6a9b1,0,0,0,0
0x2a17e8e8d09ea5bd7dc66854fba3556941b59f0a,0,0,0,0
0x90d1b6cfac5b64ad3d9d4931f2f802e023b79369,0,0,0,0
0x1dd247c254e3951a09fa0f4fae388f39b7431192,0,0,0,0
0x0e9476c0d57f6927b01a523caf250111964aa079,1,1,1,0
0xfa57334e4db356511a7a1b841999d4c11068a49d,0,0,0,0
0xb6f8685648171ee510d9190c71aac891f96731a8,1,1,1,0
0x85bf2415d792e6ca0f79527e7629dad221b75baa,0,0,0,0
0x839d995dbe7f61c1efbb4622158dd9cf3e4996db,1,6,4,2
0xf78d339075105c4259a09c7b60f14544e57904ac,1,7,5,2
0x46eec124bbbb2989fa6c01fea3e5ca8a0ed185bd,1,2,2,0
0x5acabc3222a7b74884bec8efe28a7a69a7920818,1,3,8,-5
0x859eb852e93ecc12f24790ab764f98a571b9757d,1,57,20,37
0xa950aad36c41cb9c7b2836632163045a04350593,0,0,0,0
0x1d03927a4f08628accd208ba65cf7c96180602a7,1,14,10,4
0x0df7e892f545d164c40dc7dbf0c87bd69de732fb,1,2,3,-1
0xb246ee73d98e9cdca42cbfa2b44b350cd6041e31,1,1,2,-1
0xec5033232bdf694b3bd1bf57a97579fba3ed508a,1,8,6,2
0xc8dd0a3a62f5604c96ade697a32293b9fa1244b2,1,1,1,0
0x9da17502d7105f9bf06b84b5ba1d163cea21f937,1,5,3,2
0xf0c80dbd5b54c7181282b82b56c14ea7d5b37e0d,1,21,7,14
0x2ecfce6fc3dfddcef29520cc3678ba866e22d2b2,1,1,1,0
0x70c260e628676394c6cdb77bf686898741b4aacf,1,2,2,0
0xc4aaed2f9c4adc0e9eacd8d875ce09b219ccd0a0,1,9,2,7
0x086baac117d563270ec8ecbd465d6efb10f9f9f4,1,1,0,1
0x22b60248c77fb0cdf3f442b328dd5dedf3cbc70c,0,0,0,0
0x438ed8fa5feaa5cbeb37f8d2647a0fef48b05201,0,0,0,0
0x44e4e859e646af0642e1cfa3aa618b3519ff086f,0,0,0,0
0xc90889bbf64b8a9211433a20401d0a84abab2fa2,1,23,3,20
0x6463660b32cf874811df2e01acf5d79df7240220,1,1,1,0
0x0934ea351acaf269179eff486da9fb4cdaa1b31f,0,0,0,0
0xc27e87cfe1fd2ed6f43dfffbb9e9e46428497a24,1,5,1,4
0xeff3a3d74f380315f2916dd4cb7e84b8133bf558,0,0,0,0
0x0c4ed497f42fbd1579f3b0ff1a38af707623b2a2,0,0,0,0
0x37dabe9b8e6f3f3e74596638d51a1ed0f4527689,0,0,0,0
0x30769d076e2c21c1b356846f2c56c39da58a464c,1,1,0,1
0xd772ccb9001c273829b4d8f10efd0c30dc8731bd,1,3,0,3
0x56427350a1940eae254575d56f8a569e96e81081,1,1,0,1
0x44dc2ec15b3483fc8590f6b396cea5f8f2fbf3bd,0,0,0,0
0xe520fa470d26d47f5bdd4c9d0dacf2c7638456ad,0,0,0,0
0xfefad0e9291bada5a61dc9f42a8192ec9b2d73dd,1,5,3,2
0x79dea79db08f2476c105d7bb6713692a50f74eb6,0,0,0,0
0x66c5b886eb44138a161aeb036e8743fc3fe5692c,1,1,0,1
0xcc062b8a3086bd7466ecf32e4e4e648a16ad8ab1,1,18,11,7
0x2fc3f4567befb00594ef1c3034676e83f35951a4,1,16,6,10
0x3512dcd09bf0f791c8610f72dadf7bb244f254b6,1,9,6,3
0x4a49985b14bd0ce42c25efde5d8c379a48ab02f3,1,25,33,-8
0xb1e04ac3cc0f70a1a923a1666694ac5cd615ce27,1,27,24,3
0x10ad752202fd4c7bbe3107fedba7a225bac85578,1,1,1,0
0x5083d61c0a2f63e634fd618a143691cfc11f6035,1,2,2,0
0xe78a367a3c91c12be896e4eb371ee4d909ca5fcd,0,0,0,0
0x5ffcef2e952209df9dae388b0621992b16cd1f3c,1,6,3,3
0x7e65dcd1ac2520e386c125684d67ca379437c01a,0,0,0,0
0x208f27ba5003f330295174c163839f3249ea8da3,0,0,0,0
0xeea8be57e6955310907f7aed08466889a167f7df,0,0,0,0
0x93f1972bfc11c400b2a9313971ce4884db38e80d,1,2,1,1
0x1362f1369a5e52f933861163132699aadec12cb2,0,0,0,0
0xf6606a5f64af907dc2b56abbd3df465bef5a2ea3,1,4,2,2
0xfa67428a032338e257493a543211daa12fbffd59,0,0,0,0
0xbf1956f2f0bdcd56dae2276c02e7206e6dbf0620,1,1,1,0
0xd5f99f748d72fec75ae4494829b107e1aa328aec,0,0,0,0
0xea40afcba852f3c9b4d47f91b5ca6924283498df,1,10,6,4
0x754a68b2facac412bb48c4a810971756dc039aab,0,0,0,0
0x95d496d9f11a20881ac4a492d7f62de308b8d1d9,1,1,0,1
0x10a7f6841dda61e9db173068e227f9b3be5984ef,0,0,0,0
0x07588353130f93056c7d32250a217ada1c5ae022,0,0,0,0
0xab1e3d388f99295ee138c67d9b16286fdb2148cd,1,1,1,0
0xabcaf9a8941073f120a8ef0dfca25c9a15792ff6,0,0,0,0
0xad4989f058e8733e89c876ec6763df144baac5e4,0,0,0,0
0x644a40cc841d64d13e2dab3b053fd83194f86e03,1,1,1,0
0x88f1a802dab034d61545251b71f6e4b9edbd6c15,0,0,0,0
0x947c8b3deb1014774850aa8864f8fc568ccdb3af,1,8,4,4
0xdbb23bc0a753eed82d29618d313bb4a13e952be0,0,0,0,0
0xc4e75a1ca2eb5ab0596f34e0ef934faef9a5c340,1,2,3,-1
0x686815e003ab5cdbfa9f704194f87212830621d1,0,0,0,0
0xe0a36a2d47f636300a86fcf4969047044c7f9e0c,1,1,1,0
0x067047da291671fa4f69884414454ca496101d8f,0,0,0,0
0xa8a0193415e353b8c6362e89d40ce76d804564e0,0,0,0,0
0x8b20aef2be3dc41c9670f200686ad6dde90fe91e,0,0,0,0
0x665cc766349e2a9d28b23c5670024e175ab39e54,0,0,0,0
0x66fd1b1e8b9e49a8e3897b2803c50674799c9afd,0,0,0,0
0x2aa06e523a1fa3a76880ce88a22d6dff3d03a31e,0,0,0,0
0xddf9a07836caee5bb79c6cd97ca6fae94b8e6d56,1,15,16,-1
0xe4ad6e156755a1dbd144e819ffe14be21b075648,1,5,4,1
0xb2e89a8f93cedcfae23304a3615a64feb0e02514,1,11,7,4
0xbda2c38ccc93a9aaea979f518621dba6c53a07ae,1,13,13,0
0x2c6ed140617d76dfc5bb7ab52be0594d6bc682e3,1,9,3,6
0x7bc3591a7fb6cfc37ba21c3e0d9c8d6c057d7579,0,0,0,0
0x24f99023f6741b27d3bf6189c7f3ae2fa45eed8f,1,2,2,0
0x7b503004695502299efb5cfd62c34cc093e0255f,1,3,3,0
0xc2334bce805681c55003dbae7c8f257cd5069904,1,6,8,-2
0x7165ac4008c3603afe432787419eb61b3a2cee8b,1,1,1,0
0xcde25aca7277298b33eab3e954e9a9470b3342a9,1,1,0,1
0x514ff01da5165076dccaef2b898b5d6e91a8f1de,1,2,2,0
0xa4c86a9706605611a6954a5f70fe9f8afc5018ce,1,4,4,0
0xdfba10a7572cfea0bc45421b5d2283cfbda1f400,1,4,8,-4
0x1eb53a48f7167332cbe697d25165991b49d0171e,0,0,0,0
0xb5984127f94fe8649d9d9c9e84907f70c185aa5e,0,0,0,0
0xa768005d963da3f9b2f757cb2842cce1141b89c3,1,8,0,8
0x2628c637473cbc42664973186efb066733f9ad39,0,0,0,0
0x82171bb8dcc80da6ecf85bf085433b9793135a36,0,0,0,0
0xf8136974108d386c17a465f604607a29c19f2eeb,0,0,0,0
0xc8723b6a1673bbd73ed7d1c4aaaac7441e59a979,0,0,0,0
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,1,9,7,2
0xec6ba66a6d19fc4b6e123fbdba59e310d6d767e0,1,1,0,1
0x0cb3f16421d3cfc735d2af72b6c109e8d10c146c,0,0,0,0
0x77a09bda353b952ec77ea76e879d4ecb50182e39,0,0,0,0
0x6fd64b2555fa6d1bf8564f728da7eae8ad1397b1,0,0,0,0
0x5bdd4ff7b1fbde6be7f8620e1faa3f8ca8ae5cf4,1,1,1,0
0x23169e7be944cd8fc9bee0a93f98d6ebaf5aa1d6,1,55,27,28
0xb8f3274e1d0cd0385fbfde4c8c5746dd77d7d489,1,2,0,2
0xf4d9c40289daeb85f0f5a3f774d2775b4f6d52ac,0,0,0,0
0xf04a5b692fde584bbf84484913d740c68eb868e3,0,0,0,0
0x431f08bf564711bde70e168b04b93cbf63416845,1,23,9,14
0x8780ecffe58db3d60bd37c8809501e2195ca163b,0,0,0,0
0x2d1b2e0794a9392ee27c514ac9c42dbdbe5479f6,0,0,0,0
0x4bcc97665a685d4dd54f8ee442c224039a3f1053,1,14,7,7
0x77c9e52c625ec0089877302fc87c78d4d8ccc961,1,1,4,-3
0x4dee1910ac9b8ec1103736b217161e94f65d2a87,0,0,0,0
0x2dbd50a4ef9b172698596217b7db0163d3607b41,0,0,0,0
0x91201692e5a5964fd011e9bd6a7e787e7be606e8,1,5,3,2
0x7a618b048f61a3dcf8a1b9bc04a5384f6dcd5964,0,0,0,0
0x850596444bb1921ef60e647f0951f766c6359c83,0,0,0,0
0xb638c19631ba859f5f53c396312d13f588ba5cb1,0,0,0,0
0x03853b09108931c5c8ff9b1a7de689e7e76e7711,1,1,1,0
0x317fddcabd7dc9d7a78a3a88f3a7ed7729c42821,0,0,0,0
0xc72aac40d53045ff125e9e4c388ac68e20106389,1,2,0,2
0x4b7fbe2d88065d6e95334814a1f3b0b475c51869,0,0,0,0
0x0559a2748fc6e1f930c33bcda93ff62cb06ea219,1,5,3,2
0xb6020901228d73a0a232166a33a1fa2e103960da,0,0,0,0
0x022d9d334a2ff3ccd372fa345c87106e3428b0f4,1,8,5,3
0x8dc5567e4e8da85267b5d1bb7803dfbf2804c146,0,0,0,0
0x149290ad51f3e3cb0acf7bd04018cc101126b8f3,1,1,1,0
0x86e69a365d6d9c0f2bfbab6b8e71c8c6f36b5c03,1,27,16,11
0x1a5f9d22e1c5f2db941821bf965267b056ad6582,1,2,4,-2
0xc1ba4d28e3879277a9d2ab7357997b048e6bbf24,0,0,0,0
0x3be773ae15c7d4068d34cc072bc17b355cc4f6e8,1,4,2,2
0xc3d6361da7285ab3777c5c2a43768c21e11d7dfb,1,4,0,4
0x3cefb79af1f4126dc679d52f5f7458a25ce74b42,0,0,0,0
0x869447f9ec240bbde0d940d32dc8872c3d1802ad,0,0,0,0
0x86beddbd4673d161d9505567f6e0ccc4f8362bb5,1,5,2,3
0x1dd8f41e86712e5380c5c8cc8773054550ba1a88,1,5,1,4
0xb1dd956c0acf811b7a3caab09697849bbd0d4393,0,0,0,0
0xfa05559061ffc6b07142f27dea6438dfd108e3d8,0,0,0,0
0x00d5615d3446b1719e6ee0684218891bc5a2100c,0,0,0,0
0x87246d341be37a9633072c633e40dc239d1a7a64,1,2,0,2
0x855f9a961fd50adc48b5096fc092ea9ba5aa3a46,1,2,0,2
0x4b2169e943fcd3d873d116d2d4134fa033edfe72,0,0,0,0
0x42e068e24543f139476f58344dfd61059b8ba857,0,0,0,0
0xf052c1c1a212ab3fb78289db2f50e2c9dd3fac8b,0,0,0,0
0x2ba0cf3a45d78fb39cd2a75516c3338d5f36dd37,1,1,0,1
0xe947388a4778cad8c7a28130dfb95a300ad91e99,0,0,0,0
0x0c4e0544f0ecfdf4387b45e44d2f45d26ae65d02,1,1,0,1
0xce2944e03f261b19d58911074422d7948165097e,0,0,0,0
0x9c3cdd561daa98aa9ae53da00c33897d1c15ed15,0,0,0,0
0xed062761830cf9cc0655e1d2c3c28578637ab1e4,1,1,0,1
0xbb1f7487bcc156042540d5e30809a2fc6b7b68bd,0,0,0,0
0x5081a0029a27d20a0603ad1d9042e5d64f8c8cf3,1,1,2,-1
0x78e6a93464fcde66a5adcef8ee76ffc0f8faabdc,1,1,0,1
0xfcb2b98856aa507307748ca0c6456f6ba7355ee9,0,0,0,0
0xc7f617bfbe2bdd0d113e77a5959e2b5bb5619846,1,2,3,-1
0x520f3ceda6cb793c0e7934ae2673f0ecd7b8cf86,1,1,0,1
0xbd0a7be496aa90acb59b1923ca28ac5cdb0a2c7b,0,0,0,0
0x92ac3fa6a9d5a9ed9286827ef21afa24fe923c6c,0,0,0,0
0x9600ba372412cf4fe72f2d44ee434b17836d592b,1,1,1,0
0x1ee10aeaebc6336b813daf9067248fa90de2b589,1,8,5,3
0x5aa476685133f1dbfad5d6a02d991f94d33322d0,0,0,0,0
0xdb38ae75c5f44276803345f7f02e95a0aeef5944,0,0,0,0
0x5833f176da5eb8f8753b39e387f96dbcb752b7e3,1,40,32,8
